season,season_type,GAME_ID,PLAYER_ID,PLAYER_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,MIN,h1_PTS,h1_FGM,h1_FGA,h1_FG3M,h1_FG3A,h1_FTM,h1_FTA,h1_MIN,h1_played,h2_PTS,h2_FGM,h2_FGA,h2_FG3M,h2_FG3A,h2_FTM,h2_FTA,h2_MIN,h2_played,ot_PTS,ot_FGM,ot_FGA,ot_FG3M,ot_FG3A,ot_FTM,ot_FTA,ot_MIN,ot_played,q1_PTS,q1_FGM,q1_FGA,q1_FG3M,q1_FG3A,q1_FTM,q1_FTA,q1_MIN,q1_played,q2_PTS,q2_FGM,q2_FGA,q2_FG3M,q2_FG3A,q2_FTM,q2_FTA,q2_MIN,q2_played,q3_PTS,q3_FGM,q3_FGA,q3_FG3M,q3_FG3A,q3_FTM,q3_FTA,q3_MIN,q3_played,q4_PTS,q4_FGM,q4_FGA,q4_FG3M,q4_FG3A,q4_FTM,q4_FTA,q4_MIN,q4_played
1996-97,Regular Season,0029601155,70,Steve Kerr,1997-04-16T00:00:00,CHI @ MIA,L,5,2,4,1,2,0,0,12.611666666666666,3.0,1.0,3.0,1.0,2.0,0.0,0.0,12.0,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6116666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,3.0,1.0,2.0,0.0,0.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6116666666666667,True
1996-97,Regular Season,0029601155,54,Dickey Simpkins,1997-04-16T00:00:00,CHI @ MIA,L,0,0,2,0,0,0,0,6.066666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.066666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.066666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601155,305,Robert Parish,1997-04-16T00:00:00,CHI @ MIA,L,0,0,0,0,0,0,0,5.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4833333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601142,893,Michael Jordan,1997-04-14T00:00:00,CHI vs. TOR,W,30,12,24,4,7,2,2,34.755,22.0,8.0,16.0,4.0,5.0,2.0,2.0,21.005,True,8.0,4.0,8.0,0.0,2.0,0.0,0.0,13.75,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,4.0,7.0,1.0,2.0,0.0,0.0,9.3,True,13.0,4.0,9.0,3.0,3.0,2.0,2.0,11.705,True,8.0,4.0,7.0,0.0,1.0,0.0,0.0,9.316666666666666,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.433333333333334,True
1996-97,Regular Season,0029601142,937,Scottie Pippen,1997-04-14T00:00:00,CHI vs. TOR,W,19,7,15,5,9,0,0,23.075,8.0,3.0,6.0,2.0,3.0,0.0,0.0,11.075,True,11.0,4.0,9.0,3.0,6.0,0.0,0.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,3.0,6.0,2.0,3.0,0.0,0.0,11.075,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,4.0,9.0,3.0,6.0,0.0,0.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601142,679,Jason Caffey,1997-04-14T00:00:00,CHI vs. TOR,W,16,7,12,0,1,2,2,35.681666666666665,10.0,4.0,6.0,0.0,1.0,2.0,2.0,19.333333333333332,True,6.0,3.0,6.0,0.0,0.0,0.0,0.0,16.348333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,4.0,6.0,0.0,1.0,2.0,2.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,True,6.0,3.0,5.0,0.0,0.0,0.0,0.0,11.915,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.433333333333334,True
1996-97,Regular Season,0029601142,166,Ron Harper,1997-04-14T00:00:00,CHI vs. TOR,W,8,3,4,0,1,2,2,24.0,6.0,2.0,3.0,0.0,1.0,2.0,2.0,12.0,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,2.0,3.0,0.0,1.0,2.0,2.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601142,70,Steve Kerr,1997-04-14T00:00:00,CHI vs. TOR,W,11,5,10,1,6,0,0,29.383333333333333,4.0,2.0,5.0,0.0,3.0,0.0,0.0,14.7,True,7.0,3.0,5.0,1.0,3.0,0.0,0.0,14.683333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,True,4.0,2.0,5.0,0.0,3.0,0.0,0.0,12.0,True,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.683333333333333,True,4.0,2.0,4.0,0.0,2.0,0.0,0.0,12.0,True
1996-97,Regular Season,0029601142,26,Luc Longley,1997-04-14T00:00:00,CHI vs. TOR,W,6,3,6,0,0,0,1,19.833333333333332,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.516666666666667,True,6.0,3.0,4.0,0.0,0.0,0.0,1.0,9.316666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.516666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,3.0,4.0,0.0,0.0,0.0,1.0,9.316666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601142,146,Jud Buechler,1997-04-14T00:00:00,CHI vs. TOR,W,10,4,7,2,4,0,0,25.01,3.0,1.0,3.0,1.0,2.0,0.0,0.0,12.925,True,7.0,3.0,4.0,1.0,2.0,0.0,0.0,12.085,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,True,3.0,1.0,3.0,1.0,2.0,0.0,0.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,True,7.0,3.0,4.0,1.0,2.0,0.0,0.0,12.0,True
1996-97,Regular Season,0029601142,183,Bison Dele,1997-04-14T00:00:00,CHI vs. TOR,W,9,4,11,0,0,1,2,19.35,5.0,2.0,4.0,0.0,0.0,1.0,2.0,4.666666666666667,True,4.0,2.0,7.0,0.0,0.0,0.0,0.0,14.683333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,4.0,0.0,0.0,1.0,2.0,4.666666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683333333333333,True,4.0,2.0,7.0,0.0,0.0,0.0,0.0,12.0,True
1996-97,Regular Season,0029601142,1099,Matt Steigenga,1997-04-14T00:00:00,CHI vs. TOR,W,2,1,2,0,1,0,0,7.861666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,True,2.0,1.0,2.0,0.0,1.0,0.0,0.0,7.566666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,2.0,0.0,1.0,0.0,0.0,7.566666666666666,True
1996-97,Regular Season,0029601142,54,Dickey Simpkins,1997-04-14T00:00:00,CHI vs. TOR,W,6,2,5,0,0,2,3,21.05,1.0,0.0,2.0,0.0,0.0,1.0,2.0,13.483333333333333,True,5.0,2.0,3.0,0.0,0.0,1.0,1.0,7.566666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4833333333333334,True,1.0,0.0,2.0,0.0,0.0,1.0,2.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,3.0,0.0,0.0,1.0,1.0,7.566666666666666,True
1996-97,Regular Season,0029601132,893,Michael Jordan,1997-04-13T00:00:00,CHI @ DET,L,18,7,16,0,3,4,4,38.416666666666664,6.0,3.0,7.0,0.0,2.0,0.0,0.0,21.683333333333334,True,12.0,4.0,9.0,0.0,1.0,4.0,4.0,16.733333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,2.0,4.0,0.0,1.0,0.0,0.0,12.0,True,2.0,1.0,3.0,0.0,1.0,0.0,0.0,9.683333333333334,True,12.0,4.0,8.0,0.0,1.0,4.0,4.0,12.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.733333333333333,True
1996-97,Regular Season,0029601132,937,Scottie Pippen,1997-04-13T00:00:00,CHI @ DET,L,21,9,19,2,5,1,2,38.45,16.0,7.0,14.0,2.0,3.0,0.0,0.0,21.4,True,5.0,2.0,5.0,0.0,2.0,1.0,2.0,17.05,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,4.0,7.0,2.0,2.0,0.0,0.0,12.0,True,6.0,3.0,7.0,0.0,1.0,0.0,0.0,9.4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,True,5.0,2.0,5.0,0.0,2.0,1.0,2.0,6.3,True
1996-97,Regular Season,0029601132,679,Jason Caffey,1997-04-13T00:00:00,CHI @ DET,L,15,6,12,0,0,3,6,32.75,10.0,5.0,9.0,0.0,0.0,0.0,0.0,16.016666666666666,True,5.0,1.0,3.0,0.0,0.0,3.0,6.0,16.733333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,3.0,7.0,0.0,0.0,0.0,0.0,12.0,True,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4.016666666666667,True,5.0,1.0,3.0,0.0,0.0,3.0,4.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.733333333333333,True
1996-97,Regular Season,0029601132,26,Luc Longley,1997-04-13T00:00:00,CHI @ DET,L,10,5,13,0,0,0,0,25.783333333333335,4.0,2.0,6.0,0.0,0.0,0.0,0.0,13.833333333333334,True,6.0,3.0,7.0,0.0,0.0,0.0,0.0,11.95,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,2.0,6.0,0.0,0.0,0.0,0.0,10.2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6333333333333333,True,6.0,3.0,5.0,0.0,0.0,0.0,0.0,9.583333333333334,True,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.3666666666666667,True
1996-97,Regular Season,0029601132,70,Steve Kerr,1997-04-13T00:00:00,CHI @ DET,L,8,3,4,2,2,0,0,33.266666666666666,3.0,1.0,1.0,1.0,1.0,0.0,0.0,13.983333333333333,True,5.0,2.0,3.0,1.0,1.0,0.0,0.0,19.283333333333335,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,True,3.0,1.0,1.0,1.0,1.0,0.0,0.0,9.683333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.283333333333333,True,5.0,2.0,3.0,1.0,1.0,0.0,0.0,12.0,True
1996-97,Regular Season,0029601132,183,Bison Dele,1997-04-13T00:00:00,CHI @ DET,L,10,5,9,0,0,0,0,16.133333333333333,6.0,3.0,6.0,0.0,0.0,0.0,0.0,10.166666666666666,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,5.966666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,True,4.0,2.0,5.0,0.0,0.0,0.0,0.0,8.366666666666667,True,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.4166666666666665,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.55,True
1996-97,Regular Season,0029601132,54,Dickey Simpkins,1997-04-13T00:00:00,CHI @ DET,L,6,2,3,0,0,2,2,12.183333333333334,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.916666666666667,True,4.0,1.0,2.0,0.0,0.0,2.0,2.0,7.266666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.916666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,1.0,2.0,0.0,0.0,2.0,2.0,7.266666666666667,True
1996-97,Regular Season,0029601132,166,Ron Harper,1997-04-13T00:00:00,CHI @ DET,L,2,1,3,0,2,0,0,17.916666666666668,2.0,1.0,2.0,0.0,1.0,0.0,0.0,10.016666666666667,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.7,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.316666666666667,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.716666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.183333333333333,True
1996-97,Regular Season,0029601132,146,Jud Buechler,1997-04-13T00:00:00,CHI @ DET,L,0,0,2,0,0,0,0,21.233333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.983333333333333,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.983333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,True
1996-97,Regular Season,0029601132,1099,Matt Steigenga,1997-04-13T00:00:00,CHI @ DET,L,1,0,2,0,1,1,2,3.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,2.0,0.0,1.0,1.0,2.0,3.8666666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,2.0,0.0,1.0,1.0,2.0,3.8666666666666667,True
1996-97,Regular Season,0029601105,893,Michael Jordan,1997-04-10T00:00:00,CHI @ NYK,W,34,12,26,1,3,9,10,43.945,12.0,4.0,13.0,0.0,1.0,4.0,4.0,21.661666666666665,True,22.0,8.0,13.0,1.0,2.0,5.0,6.0,22.283333333333335,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,2.0,7.0,0.0,0.0,2.0,2.0,11.328333333333333,True,6.0,2.0,6.0,0.0,1.0,2.0,2.0,10.333333333333334,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,True,20.0,7.0,10.0,1.0,2.0,5.0,6.0,10.283333333333333,True
1996-97,Regular Season,0029601105,937,Scottie Pippen,1997-04-10T00:00:00,CHI @ NYK,W,33,11,19,5,8,6,8,38.03333333333333,18.0,5.0,11.0,2.0,4.0,6.0,8.0,17.066666666666666,True,15.0,6.0,8.0,3.0,4.0,0.0,0.0,20.966666666666665,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,5.0,10.0,2.0,4.0,6.0,8.0,12.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.066666666666666,True,13.0,5.0,7.0,3.0,4.0,0.0,0.0,12.0,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.966666666666667,True
1996-97,Regular Season,0029601105,166,Ron Harper,1997-04-10T00:00:00,CHI @ NYK,W,3,1,8,1,3,0,0,25.616666666666667,0.0,0.0,5.0,0.0,1.0,0.0,0.0,16.7,True,3.0,1.0,3.0,1.0,2.0,0.0,0.0,8.916666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.7,True,3.0,1.0,3.0,1.0,2.0,0.0,0.0,8.916666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601105,183,Bison Dele,1997-04-10T00:00:00,CHI @ NYK,W,6,2,11,0,0,2,2,16.5,4.0,2.0,7.0,0.0,0.0,0.0,0.0,6.933333333333334,True,2.0,0.0,4.0,0.0,0.0,2.0,2.0,9.566666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,2.0,7.0,0.0,0.0,0.0,0.0,6.933333333333334,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0833333333333335,True,2.0,0.0,3.0,0.0,0.0,2.0,2.0,6.483333333333333,True
1996-97,Regular Season,0029601105,26,Luc Longley,1997-04-10T00:00:00,CHI @ NYK,W,8,3,8,0,0,2,2,25.366666666666667,2.0,1.0,3.0,0.0,0.0,0.0,0.0,10.933333333333334,True,6.0,2.0,5.0,0.0,0.0,2.0,2.0,14.433333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.433333333333334,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,8.916666666666666,True,4.0,1.0,2.0,0.0,0.0,2.0,2.0,5.516666666666667,True
1996-97,Regular Season,0029601105,146,Jud Buechler,1997-04-10T00:00:00,CHI @ NYK,W,6,2,2,2,2,0,0,16.108333333333334,3.0,1.0,1.0,1.0,1.0,0.0,0.0,6.933333333333334,True,3.0,1.0,1.0,1.0,1.0,0.0,0.0,9.175,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,1.0,1.0,1.0,0.0,0.0,6.933333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,1.0,1.0,1.0,0.0,0.0,9.175,True
1996-97,Regular Season,0029601105,70,Steve Kerr,1997-04-10T00:00:00,CHI @ NYK,W,5,2,5,0,1,1,2,24.721666666666668,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.638333333333334,True,3.0,1.0,3.0,0.0,1.0,1.0,2.0,15.083333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716666666666666,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.966666666666667,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0833333333333335,True,3.0,1.0,2.0,0.0,0.0,1.0,2.0,12.0,True
1996-97,Regular Season,0029601105,679,Jason Caffey,1997-04-10T00:00:00,CHI @ NYK,W,4,2,7,0,0,0,2,30.825,2.0,1.0,4.0,0.0,0.0,0.0,0.0,19.083333333333332,True,2.0,1.0,3.0,0.0,0.0,0.0,2.0,11.741666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.1,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.983333333333333,True,2.0,1.0,3.0,0.0,0.0,0.0,2.0,8.916666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825,True
1996-97,Regular Season,0029601105,305,Robert Parish,1997-04-10T00:00:00,CHI @ NYK,W,4,1,1,0,0,2,2,6.133333333333334,4.0,1.0,1.0,0.0,0.0,2.0,2.0,6.133333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.566666666666667,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.566666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601105,54,Dickey Simpkins,1997-04-10T00:00:00,CHI @ NYK,W,2,1,1,0,0,0,0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916666666666667,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.833333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0833333333333335,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,True
1996-97,Regular Season,0029601103,893,Michael Jordan,1997-04-09T00:00:00,CHI @ IND,W,23,8,19,0,3,7,8,40.91166666666667,12.0,6.0,13.0,0.0,2.0,0.0,0.0,19.895,True,11.0,2.0,6.0,0.0,1.0,7.0,8.0,21.016666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,2.0,8.0,0.0,1.0,0.0,0.0,8.553333333333333,True,8.0,4.0,5.0,0.0,1.0,0.0,0.0,11.341666666666667,True,2.0,1.0,5.0,0.0,1.0,0.0,0.0,9.016666666666667,True,9.0,1.0,1.0,0.0,0.0,7.0,8.0,12.0,True
1996-97,Regular Season,0029601103,679,Jason Caffey,1997-04-09T00:00:00,CHI @ IND,W,14,4,8,0,0,6,8,33.583333333333336,9.0,3.0,5.0,0.0,0.0,3.0,4.0,18.383333333333333,True,5.0,1.0,3.0,0.0,0.0,3.0,4.0,15.2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,2.0,0.0,0.0,1.0,2.0,10.483333333333333,True,4.0,1.0,3.0,0.0,0.0,2.0,2.0,7.9,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,7.566666666666666,True,3.0,0.0,0.0,0.0,0.0,3.0,4.0,7.633333333333334,True
1996-97,Regular Season,0029601103,937,Scottie Pippen,1997-04-09T00:00:00,CHI @ IND,W,17,7,12,1,3,2,3,36.65,8.0,4.0,6.0,0.0,1.0,0.0,0.0,17.016666666666666,True,9.0,3.0,6.0,1.0,2.0,2.0,3.0,19.633333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,2.0,4.0,0.0,1.0,0.0,0.0,12.0,True,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.016666666666667,True,7.0,2.0,4.0,1.0,2.0,2.0,3.0,12.0,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,7.633333333333334,True
1996-97,Regular Season,0029601103,183,Bison Dele,1997-04-09T00:00:00,CHI @ IND,W,4,1,6,0,0,2,2,16.983333333333334,2.0,1.0,4.0,0.0,0.0,0.0,0.0,8.5,True,2.0,0.0,2.0,0.0,0.0,2.0,2.0,8.483333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5166666666666666,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.983333333333333,True,2.0,0.0,2.0,0.0,0.0,2.0,2.0,5.833333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,True
1996-97,Regular Season,0029601103,70,Steve Kerr,1997-04-09T00:00:00,CHI @ IND,W,11,4,5,3,3,0,0,26.708333333333332,5.0,2.0,2.0,1.0,1.0,0.0,0.0,8.875,True,6.0,2.0,3.0,2.0,2.0,0.0,0.0,17.833333333333332,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,2.0,1.0,1.0,0.0,0.0,8.875,True,3.0,1.0,2.0,1.0,1.0,0.0,0.0,5.833333333333333,True,3.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,True
1996-97,Regular Season,0029601103,166,Ron Harper,1997-04-09T00:00:00,CHI @ IND,W,7,2,7,2,5,1,2,21.263333333333332,6.0,2.0,4.0,2.0,3.0,0.0,0.0,15.096666666666666,True,1.0,0.0,3.0,0.0,2.0,1.0,2.0,6.166666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,2.0,4.0,2.0,3.0,0.0,0.0,11.28,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816666666666667,True,1.0,0.0,3.0,0.0,2.0,1.0,2.0,6.166666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1996-97,Regular Season,0029601103,26,Luc Longley,1997-04-09T00:00:00,CHI @ IND,W,6,2,10,0,0,2,2,23.683333333333334,4.0,1.0,6.0,0.0,0.0,2.0,2.0,12.816666666666666,True,2.0,1.0,4.0,0.0,0.0,0.0,0.0,10.866666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.833333333333333,True,4.0,1.0,2.0,0.0,0.0,2.0,2.0,4.983333333333333,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.166666666666667,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.7,True
1996-97,Regular Season,0029601103,54,Dickey Simpkins,1997-04-09T00:00:00,CHI @ IND,W,0,0,0,0,0,0,0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.433333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.366666666666666,True
