loc_x,loc_y,shot_distance,shot_made,shot_type
2,10,1,True,2PT
-138,204,24,True,3PT
-5,20,2,True,2PT
-6,12,1,True,2PT
39,11,4,True,2PT
-16,132,13,True,2PT
-140,228,26,False,3PT
-108,68,12,True,2PT
100,251,27,True,3PT
-21,4,2,True,2PT
-176,199,26,False,3PT
121,228,25,True,3PT
-227,63,23,False,3PT
-15,10,1,True,2PT
22,96,9,False,2PT
234,-11,23,False,3PT
-132,226,26,False,3PT
0,0,0,True,2PT
-181,186,25,False,3PT
-23,204,20,False,2PT
22,53,5,False,2PT
107,228,25,True,3PT
20,17,2,False,2PT
34,28,4,True,2PT
243,4,24,False,3PT
-186,172,25,True,3PT
-150,226,27,False,3PT
-21,7,2,True,2PT
203,162,25,True,3PT
-229,16,22,True,3PT
-80,242,25,False,3PT
-39,42,5,False,2PT
-18,20,2,True,2PT
-222,34,22,False,3PT
9,26,2,False,2PT
0,0,0,True,2PT
0,0,0,False,2PT
-181,176,25,False,3PT
69,48,8,False,2PT
-2,28,2,True,2PT
-94,109,14,False,2PT
-15,22,2,True,2PT
75,33,8,False,2PT
-157,199,25,False,3PT
109,31,11,False,2PT
56,254,26,False,3PT
81,254,26,False,3PT
38,28,4,False,2PT
192,200,27,True,3PT
12,112,11,True,2PT
-12,26,2,True,2PT
-13,269,26,True,3PT
-230,11,23,True,3PT
-31,94,9,False,2PT
-23,48,5,False,2PT
0,0,0,True,2PT
-12,11,1,True,2PT
-12,23,2,False,2PT
34,22,4,True,2PT
-21,73,7,False,2PT
-50,252,25,False,3PT
-1,42,4,True,2PT
-64,84,10,True,2PT
81,253,26,False,3PT
-12,118,11,True,2PT
-124,232,26,False,3PT
18,104,10,True,2PT
-44,42,6,True,2PT
2,38,3,True,2PT
-76,226,23,False,2PT
61,257,26,False,3PT
42,34,5,True,2PT
-137,210,25,False,3PT
125,213,24,False,3PT
-45,26,5,False,2PT
-18,6,1,True,2PT
-44,245,24,False,3PT
-108,227,25,True,3PT
-43,21,4,True,2PT
50,57,7,False,2PT
-116,16,11,True,2PT
235,-8,23,False,3PT
131,214,25,False,3PT
23,59,6,True,2PT
225,89,24,False,3PT
-213,145,25,True,3PT
-37,41,5,False,2PT
-22,35,4,False,2PT
0,0,0,True,2PT
-2,109,10,False,2PT
5,75,7,False,2PT
23,38,4,False,2PT
23,4,2,True,2PT
-93,158,18,False,2PT
159,201,25,False,3PT
233,17,23,False,3PT
21,69,7,False,2PT
-32,36,4,True,2PT
34,20,3,False,2PT
78,252,26,False,3PT
-4,73,7,False,2PT
-161,197,25,False,3PT
-219,129,25,False,3PT
28,26,3,False,2PT
-21,53,5,False,2PT
228,8,22,True,3PT
158,199,25,True,3PT
12,257,25,True,3PT
26,48,5,False,2PT
-26,8,2,True,2PT
-21,13,2,True,2PT
-40,30,5,False,2PT
26,14,2,True,2PT
7,260,26,False,3PT
33,31,4,True,2PT
0,266,26,False,3PT
-142,214,25,True,3PT
12,58,5,True,2PT
2,41,4,True,2PT
-48,252,25,False,3PT
-22,16,2,True,2PT
2,260,26,False,3PT
5,248,24,False,3PT
-4,256,25,True,3PT
11,5,1,True,2PT
-7,10,1,True,2PT
-91,233,25,False,3PT
7,4,0,True,2PT
-31,16,3,True,2PT
230,-10,23,True,3PT
5,88,8,False,2PT
-45,286,28,True,3PT
157,214,26,False,3PT
238,26,23,True,3PT
-241,-11,24,True,3PT
-121,233,26,True,3PT
2,46,4,True,2PT
-26,21,3,True,2PT
-159,194,25,False,3PT
241,-9,24,True,3PT
36,5,3,False,2PT
0,0,0,False,2PT
0,0,0,True,2PT
-2,7,0,True,2PT
-189,174,25,True,3PT
0,5,0,True,2PT
-2,4,0,False,2PT
5,22,2,False,2PT
26,-1,2,False,2PT
-232,10,23,False,3PT
13,6,1,True,2PT
-172,184,25,True,3PT
6,2,0,True,2PT
-112,232,25,True,3PT
-121,233,26,True,3PT
11,12,1,True,2PT
6,256,25,False,3PT
59,22,6,False,2PT
0,0,0,False,2PT
0,0,0,True,2PT
70,236,24,False,3PT
37,4,3,False,2PT
-28,25,3,True,2PT
1,250,25,True,3PT
228,-15,22,False,3PT
-100,237,25,False,3PT
-136,218,25,False,3PT
47,30,5,False,2PT
-222,-7,22,True,3PT
-2,43,4,False,2PT
49,106,11,False,2PT
0,0,0,False,2PT
-51,252,25,True,3PT
-230,34,23,True,3PT
-4,13,1,True,2PT
154,253,29,False,3PT
0,0,0,True,2PT
-4,72,7,False,2PT
-233,-13,23,False,3PT
-153,218,26,False,3PT
-173,185,25,False,3PT
-229,-16,22,True,3PT
1,74,7,False,2PT
-5,251,25,False,3PT
-55,260,26,False,3PT
-233,-20,23,False,3PT
165,208,26,False,3PT
-44,208,21,False,2PT
48,34,5,False,2PT
0,19,1,False,2PT
-16,53,5,True,2PT
17,83,8,True,2PT
47,51,6,False,2PT
0,0,0,True,2PT
10,8,1,True,2PT
2,258,25,True,3PT
6,63,6,True,2PT
6,-7,0,True,2PT
27,56,6,True,2PT
-76,25,8,True,2PT
-235,-10,23,False,3PT
1,248,24,False,3PT
-26,9,2,True,2PT
62,251,25,False,3PT
-4,22,2,True,2PT
37,260,26,False,3PT
-65,242,25,False,3PT
-233,134,26,False,3PT
-7,9,1,True,2PT
-81,239,25,True,3PT
-232,16,23,False,3PT
22,83,8,True,2PT
-23,8,2,False,2PT
-232,57,23,False,3PT
21,11,2,True,2PT
-76,106,13,False,2PT
-162,216,27,True,3PT
-21,257,25,False,3PT
-80,251,26,False,3PT
12,8,1,True,2PT
15,8,1,True,2PT
-23,18,2,True,2PT
194,2,19,True,2PT
-9,36,3,True,2PT
31,1,3,False,2PT
-229,23,23,False,3PT
33,83,8,True,2PT
-56,273,27,False,3PT
-9,89,8,True,2PT
-62,258,26,True,3PT
-116,36,12,False,2PT
0,0,0,False,2PT
-20,270,27,False,3PT
-105,243,26,False,3PT
-26,7,2,True,2PT
7,25,2,True,2PT
-18,60,6,False,2PT
169,190,25,False,3PT
-138,207,24,False,3PT
12,21,2,True,2PT
7,13,1,False,2PT
-223,75,23,False,3PT
105,236,25,False,3PT
-7,256,25,False,3PT
13,20,2,False,2PT
-228,2,22,False,3PT
-48,74,8,False,2PT
-18,65,6,False,2PT
12,15,1,False,2PT
13,3,1,True,2PT
234,17,23,False,3PT
103,19,10,True,2PT
55,45,7,True,2PT
119,214,24,False,3PT
17,106,10,False,2PT
-2,17,1,True,2PT
-5,4,0,True,2PT
-10,21,2,True,2PT
13,6,1,True,2PT
15,15,2,True,2PT
27,5,2,False,2PT
233,17,23,False,3PT
-240,-22,24,True,3PT
-21,10,2,False,2PT
232,37,23,True,3PT
64,8,6,False,2PT
-5,-1,0,True,2PT
-11,47,4,True,2PT
-13,38,4,False,2PT
-4,14,1,False,2PT
-60,248,25,False,3PT
-237,-21,23,False,3PT
-107,225,24,False,3PT
71,24,7,True,2PT
0,84,8,False,2PT
-145,206,25,True,3PT
78,239,25,True,3PT
12,273,27,True,3PT
146,195,24,True,3PT
23,46,5,False,2PT
58,258,26,False,3PT
-118,218,24,True,3PT
9,17,1,True,2PT
26,13,2,True,2PT
-7,117,11,False,2PT
9,22,2,True,2PT
-192,15,19,True,2PT
-230,-17,23,False,3PT
23,1,2,False,2PT
6,8,1,True,2PT
228,104,25,False,3PT
223,3,22,True,3PT
-6,8,1,True,2PT
-7,19,2,True,2PT
-72,334,34,False,3PT
64,201,21,False,2PT
22,248,24,True,3PT
39,77,8,False,2PT
-5,17,1,True,2PT
161,237,28,True,3PT
0,20,2,False,2PT
1,3,0,False,2PT
33,51,6,True,2PT
-45,15,4,True,2PT
154,208,25,True,3PT
235,-15,23,True,3PT
-2,6,0,True,2PT
36,71,7,False,2PT
150,201,25,True,3PT
26,45,5,True,2PT
146,215,25,False,3PT
-5,11,1,True,2PT
-228,-11,22,True,3PT
-18,4,1,True,2PT
-1,-6,0,True,2PT
-27,3,2,True,2PT
12,10,1,True,2PT
-7,16,1,False,2PT
19,15,2,True,2PT
31,256,25,False,3PT
137,213,25,False,3PT
17,98,9,False,2PT
10,87,8,True,2PT
-105,230,25,False,3PT
-13,13,1,True,2PT
-229,-11,22,True,3PT
43,255,25,True,3PT
-78,241,25,False,3PT
39,94,10,False,2PT
103,256,27,True,3PT
138,230,26,False,3PT
39,78,8,False,2PT
0,0,0,True,2PT
10,73,7,False,2PT
-224,-2,22,True,3PT
4,5,0,True,2PT
158,240,28,False,3PT
-104,237,25,True,3PT
126,243,27,True,3PT
-12,-4,1,True,2PT
-18,13,2,False,2PT
180,194,26,False,3PT
-21,-8,2,True,2PT
72,249,25,False,3PT
238,1,23,False,3PT
-32,88,9,True,2PT
-9,270,27,False,3PT
11,1,1,True,2PT
-163,193,25,True,3PT
233,-11,23,True,3PT
-125,228,26,False,3PT
12,6,1,True,2PT
-105,238,26,True,3PT
0,43,4,False,2PT
15,-3,1,False,2PT
-6,8,1,True,2PT
-224,21,22,False,3PT
-25,60,6,True,2PT
60,242,24,False,3PT
-33,265,26,False,3PT
-2,160,16,False,2PT
0,43,4,True,2PT
-23,62,6,True,2PT
115,239,26,False,3PT
-11,270,27,False,3PT
-11,262,26,True,3PT
233,-16,23,False,3PT
-11,15,1,False,2PT
-157,202,25,False,3PT
-2,27,2,False,2PT
229,13,22,False,3PT
13,258,25,True,3PT
21,4,2,True,2PT
-126,236,26,False,3PT
-157,158,22,False,2PT
-230,43,23,False,3PT
141,199,24,True,3PT
-229,39,23,True,3PT
5,-1,0,True,2PT
-212,134,25,False,3PT
16,5,1,True,2PT
-190,168,25,False,3PT
-58,-4,5,False,2PT
-146,223,26,False,3PT
243,7,24,True,3PT
12,92,9,True,2PT
-10,11,1,False,2PT
-194,155,24,False,3PT
1,13,1,True,2PT
33,18,3,False,2PT
-157,202,25,False,3PT
-23,10,2,False,2PT
5,2,0,False,2PT
0,0,0,False,2PT
-130,223,25,True,3PT
159,6,15,False,2PT
123,221,25,True,3PT
-127,233,26,True,3PT
25,2,2,True,2PT
22,4,2,False,2PT
-94,254,27,False,3PT
-227,-4,22,False,3PT
21,8,2,False,2PT
-120,222,25,False,3PT
216,144,25,False,3PT
132,206,24,True,3PT
-29,4,2,False,2PT
225,59,23,False,3PT
31,11,3,False,2PT
-82,204,21,False,2PT
238,21,23,False,3PT
232,-3,23,True,3PT
16,2,1,False,2PT
163,197,25,True,3PT
71,241,25,True,3PT
-13,1,1,True,2PT
237,-5,23,False,3PT
-218,117,24,True,3PT
100,232,25,False,3PT
-143,211,25,False,3PT
0,0,0,True,2PT
-66,46,8,True,2PT
180,185,25,True,3PT
5,4,0,True,2PT
1,10,1,True,2PT
59,-20,6,True,2PT
233,21,23,False,3PT
-13,49,5,True,2PT
-76,251,26,True,3PT
162,200,25,True,3PT
37,6,3,False,2PT
159,214,26,True,3PT
37,258,26,False,3PT
18,10,2,True,2PT
-152,206,25,False,3PT
10,8,1,True,2PT
164,200,25,True,3PT
9,251,25,True,3PT
10,73,7,True,2PT
1,50,5,False,2PT
-27,8,2,True,2PT
-11,6,1,True,2PT
-1,73,7,False,2PT
-1,5,0,True,2PT
-40,253,25,False,3PT
179,224,28,False,3PT
234,46,23,False,3PT
-22,43,4,True,2PT
-17,82,8,True,2PT
-2,13,1,True,2PT
20,46,5,True,2PT
7,0,0,True,2PT
4,16,1,True,2PT
13,9,1,True,2PT
-169,189,25,True,3PT
1,-1,0,True,2PT
-109,222,24,False,3PT
97,240,25,False,3PT
-137,209,24,True,3PT
-20,6,2,True,2PT
116,234,26,True,3PT
88,14,8,False,2PT
11,8,1,False,2PT
0,6,0,True,2PT
37,252,25,True,3PT
6,10,1,True,2PT
167,206,26,True,3PT
-38,252,25,True,3PT
-211,131,24,True,3PT
174,277,32,True,3PT
13,16,2,True,2PT
49,274,27,False,3PT
-16,0,1,True,2PT
-58,50,7,False,2PT
110,247,27,True,3PT
229,-23,23,False,3PT
-55,251,25,False,3PT
229,132,26,False,3PT
-13,63,6,False,2PT
-83,241,25,True,3PT
51,264,26,True,3PT
25,13,2,False,2PT
69,241,25,True,3PT
67,239,24,False,3PT
190,156,24,False,3PT
17,22,2,False,2PT
-36,25,4,False,2PT
7,24,2,False,2PT
119,221,25,True,3PT
-126,205,24,False,3PT
51,147,15,False,2PT
49,242,24,False,3PT
20,22,2,False,2PT
-36,250,25,False,3PT
17,211,21,True,2PT
64,234,24,True,3PT
10,19,2,False,2PT
186,155,24,False,3PT
-69,24,7,True,2PT
162,210,26,True,3PT
15,19,2,True,2PT
-100,227,24,False,3PT
20,22,2,True,2PT
21,10,2,True,2PT
-43,241,24,False,3PT
-176,169,24,False,3PT
15,25,2,False,2PT
-5,10,1,True,2PT
-227,3,22,True,3PT
70,236,24,True,3PT
-26,246,24,False,3PT
-222,-2,22,True,3PT
157,194,24,True,3PT
7,13,1,True,2PT
1,14,1,False,2PT
-32,52,6,False,2PT
-225,4,22,False,3PT
38,246,24,True,3PT
-176,166,24,False,3PT
-223,-15,22,False,3PT
-13,63,6,False,2PT
18,61,6,True,2PT
24,25,3,True,2PT
153,205,25,False,3PT
69,40,7,True,2PT
6,23,2,False,2PT
-18,125,12,True,2PT
4,10,1,True,2PT
-72,238,24,True,3PT
5,10,1,True,2PT
6,20,2,True,2PT
-10,21,2,True,2PT
115,225,25,True,3PT
-18,138,13,False,2PT
-152,202,25,True,3PT
25,37,4,False,2PT
174,176,24,True,3PT
-1,13,1,True,2PT
-115,76,13,False,2PT
2,63,6,False,2PT
11,20,2,True,2PT
-11,18,2,False,2PT
210,123,24,False,3PT
-229,18,22,False,3PT
-7,47,4,False,2PT
214,132,25,True,3PT
164,193,25,False,3PT
228,8,22,True,3PT
21,15,2,False,2PT
119,227,25,True,3PT
5,18,1,False,2PT
-120,222,25,False,3PT
50,37,6,False,2PT
21,269,26,False,3PT
-87,235,25,False,3PT
-2,85,8,False,2PT
54,248,25,False,3PT
10,134,13,False,2PT
50,33,5,False,2PT
11,25,2,True,2PT
44,37,5,False,2PT
18,17,2,True,2PT
4,15,1,True,2PT
231,35,23,True,3PT
-223,109,24,False,3PT
-16,23,2,False,2PT
2,16,1,True,2PT
234,53,23,False,3PT
-238,-4,23,True,3PT
-156,214,26,True,3PT
15,253,25,False,3PT
208,152,25,True,3PT
7,253,25,False,3PT
235,-17,23,False,3PT
183,198,26,True,3PT
13,38,4,True,2PT
1,3,0,True,2PT
38,247,24,False,3PT
-102,8,10,True,2PT
-238,-15,23,False,3PT
-208,142,25,True,3PT
154,214,26,True,3PT
179,180,25,False,3PT
1,10,1,True,2PT
-12,6,1,False,2PT
172,177,24,False,3PT
2,72,7,False,2PT
6,74,7,False,2PT
-32,11,3,False,2PT
0,0,0,True,2PT
-123,218,25,False,3PT
233,52,23,False,3PT
-13,6,1,True,2PT
0,56,5,True,2PT
-152,215,26,True,3PT
25,248,24,False,3PT
127,162,20,False,2PT
-59,29,6,False,2PT
0,0,0,True,2PT
6,24,2,False,2PT
-4,16,1,True,2PT
-148,190,24,False,3PT
123,239,26,False,3PT
-38,51,6,True,2PT
93,236,25,True,3PT
-37,43,5,False,2PT
10,5,1,False,2PT
232,66,24,True,3PT
85,205,22,False,2PT
6,12,1,True,2PT
-53,48,7,True,2PT
213,165,26,True,3PT
-2,5,0,True,2PT
-197,162,25,False,3PT
28,15,3,False,2PT
-158,226,27,True,3PT
-170,197,26,False,3PT
17,10,1,True,2PT
-51,274,27,True,3PT
-5,39,3,True,2PT
4,8,0,True,2PT
-76,239,25,True,3PT
26,13,2,True,2PT
18,71,7,True,2PT
-158,215,26,True,3PT
-150,209,25,True,3PT
32,15,3,False,2PT
233,-17,23,False,3PT
-28,265,26,False,3PT
37,21,4,False,2PT
0,0,0,False,2PT
-42,17,4,True,2PT
-131,214,25,True,3PT
173,183,25,True,3PT
9,86,8,False,2PT
-115,239,26,True,3PT
-185,181,25,True,3PT
-4,0,0,True,2PT
-6,67,6,True,2PT
-224,104,24,True,3PT
2,264,26,False,3PT
212,170,27,False,3PT
80,243,25,False,3PT
237,-13,23,False,3PT
0,10,1,True,2PT
-81,268,27,False,3PT
53,89,10,False,2PT
237,-1,23,False,3PT
-94,259,27,False,3PT
15,23,2,False,2PT
0,0,0,False,2PT
-223,-3,22,True,3PT
-230,-4,23,False,3PT
13,8,1,True,2PT
-131,210,24,True,3PT
18,36,4,False,2PT
-230,-10,23,True,3PT
34,32,4,True,2PT
-10,16,1,True,2PT
-4,-5,0,True,2PT
-32,125,12,True,2PT
-98,239,25,False,3PT
-162,194,25,False,3PT
-7,281,28,False,3PT
-120,4,12,True,2PT
233,11,23,True,3PT
-235,-12,23,False,3PT
-31,262,26,True,3PT
-17,6,1,True,2PT
165,199,25,False,3PT
83,260,27,True,3PT
30,15,3,False,2PT
23,258,25,False,3PT
168,199,26,False,3PT
-72,93,11,True,2PT
-12,17,2,False,2PT
161,205,26,False,3PT
161,226,27,False,3PT
10,16,1,False,2PT
9,15,1,True,2PT
-4,64,6,True,2PT
-76,242,25,True,3PT
-181,189,26,True,3PT
197,157,25,True,3PT
-20,264,26,True,3PT
-195,159,25,False,3PT
184,192,26,False,3PT
12,11,1,False,2PT
-164,199,25,True,3PT
0,3,0,True,2PT
4,5,0,True,2PT
197,157,25,False,3PT
-234,-3,23,True,3PT
-116,298,31,False,3PT
-9,7,1,True,2PT
-156,202,25,True,3PT
-130,233,26,True,3PT
188,163,24,True,3PT
-180,174,25,True,3PT
4,4,0,True,2PT
-158,212,26,True,3PT
-140,231,27,False,3PT
229,-29,23,False,3PT
-204,138,24,False,3PT
167,197,25,False,3PT
-31,64,7,True,2PT
-31,13,3,True,2PT
-10,11,1,False,2PT
6,85,8,True,2PT
1,2,0,True,2PT
86,246,26,False,3PT
86,244,25,False,3PT
36,49,6,False,2PT
59,247,25,False,3PT
238,-10,23,False,3PT
140,227,26,False,3PT
-2,10,1,True,2PT
225,48,23,False,3PT
1,8,0,True,2PT
-13,270,27,False,3PT
10,15,1,True,2PT
-233,0,23,False,3PT
18,13,2,True,2PT
179,176,25,True,3PT
205,143,24,False,3PT
0,0,0,True,2PT
-134,254,28,False,3PT
238,-9,23,False,3PT
-158,207,26,False,3PT
-29,257,25,True,3PT
31,60,6,True,2PT
18,-5,1,False,2PT
4,6,0,True,2PT
178,180,25,False,3PT
-207,172,26,False,3PT
0,0,0,True,2PT
10,32,3,True,2PT
34,-1,3,False,2PT
0,0,0,True,2PT
135,227,26,False,3PT
9,107,10,True,2PT
6,11,1,False,2PT
-244,41,24,True,3PT
17,8,1,False,2PT
-18,285,28,True,3PT
-199,218,29,True,3PT
39,22,4,False,2PT
227,97,24,True,3PT
22,-14,2,True,2PT
-203,222,30,False,3PT
-16,15,2,True,2PT
7,28,2,False,2PT
54,269,27,True,3PT
-12,21,2,False,2PT
-53,288,29,False,3PT
-20,55,5,True,2PT
10,26,2,True,2PT
-17,8,1,True,2PT
36,37,5,False,2PT
31,26,4,False,2PT
232,-21,23,True,3PT
12,0,1,False,2PT
7,16,1,True,2PT
11,281,28,False,3PT
-32,43,5,True,2PT
-104,102,14,False,2PT
-164,256,30,False,3PT
-5,25,2,False,2PT
0,0,0,True,2PT
-6,-3,0,True,2PT
9,10,1,False,2PT
70,33,7,False,2PT
5,281,28,False,3PT
129,74,14,True,2PT
-246,7,24,False,3PT
7,299,29,False,3PT
-10,21,2,False,2PT
7,46,4,True,2PT
12,121,12,True,2PT
-168,281,32,False,3PT
-18,13,2,False,2PT
238,1,23,True,3PT
-15,17,2,False,2PT
-237,-36,23,False,3PT
-16,-13,2,True,2PT
13,3,1,False,2PT
-234,-47,23,False,3PT
119,16,12,True,2PT
93,292,30,True,3PT
239,-1,23,True,3PT
34,25,4,False,2PT
-115,230,25,False,3PT
-1,8,0,True,2PT
209,28,21,False,2PT
15,5,1,False,2PT
16,258,25,False,3PT
-6,-26,2,False,2PT
22,9,2,True,2PT
12,-10,1,True,2PT
59,274,28,True,3PT
38,20,4,False,2PT
-1,169,16,True,2PT
234,121,26,True,3PT
7,-2,0,True,2PT
0,3,0,True,2PT
-10,14,1,True,2PT
12,24,2,True,2PT
16,-12,2,True,2PT
53,273,27,False,3PT
-26,-5,2,False,2PT
5,85,8,True,2PT
-130,114,17,False,2PT
29,283,28,False,3PT
7,-11,1,False,2PT
-85,256,26,False,3PT
27,56,6,True,2PT
6,105,10,False,2PT
233,26,23,False,3PT
-159,8,15,True,2PT
127,109,16,False,2PT
-83,247,26,True,3PT
-2,1,0,False,2PT
190,167,25,True,3PT
21,11,2,False,2PT
88,243,25,False,3PT
225,22,22,False,3PT
91,267,28,True,3PT
-13,4,1,True,2PT
-32,0,3,True,2PT
65,243,25,False,3PT
-1,30,3,True,2PT
-36,24,4,False,2PT
18,10,2,True,2PT
11,84,8,False,2PT
-13,6,1,True,2PT
-192,148,24,False,3PT
-20,9,2,True,2PT
-229,8,22,False,3PT
-173,185,25,True,3PT
48,57,7,False,2PT
-207,131,24,True,3PT
-6,14,1,True,2PT
227,100,24,False,3PT
16,10,1,True,2PT
-194,218,29,False,3PT
-59,147,15,False,2PT
40,50,6,True,2PT
33,89,9,False,2PT
-10,4,1,True,2PT
-11,11,1,True,2PT
27,67,7,False,2PT
13,250,25,False,3PT
-99,222,24,True,3PT
21,50,5,False,2PT
-31,88,9,False,2PT
-77,247,25,False,3PT
-39,115,12,False,2PT
18,17,2,False,2PT
-228,98,24,True,3PT
29,132,13,True,2PT
-164,173,23,False,3PT
167,194,25,False,3PT
238,32,24,False,3PT
-21,-2,2,False,2PT
-32,16,3,True,2PT
13,4,1,True,2PT
237,43,24,True,3PT
20,20,2,False,2PT
-17,154,15,False,2PT
-169,225,28,False,3PT
-16,7,1,True,2PT
12,11,1,True,2PT
-138,221,26,True,3PT
-141,214,25,True,3PT
-232,80,24,False,3PT
59,252,25,True,3PT
6,15,1,False,2PT
13,59,6,True,2PT
140,221,26,True,3PT
189,160,24,True,3PT
-230,13,23,False,3PT
-164,196,25,True,3PT
-20,8,2,False,2PT
-20,65,6,False,2PT
-227,60,23,False,3PT
-12,4,1,True,2PT
-235,71,24,True,3PT
-168,195,25,True,3PT
-7,21,2,True,2PT
67,21,7,False,2PT
-47,259,26,False,3PT
26,20,3,True,2PT
-33,264,26,False,3PT
143,210,25,True,3PT
-142,227,26,False,3PT
16,11,1,False,2PT
10,18,2,False,2PT
227,25,22,True,3PT
6,11,1,True,2PT
-1,11,1,True,2PT
-10,11,1,True,2PT
33,259,26,False,3PT
-40,81,9,False,2PT
20,6,2,False,2PT
-156,210,26,True,3PT
-1,2,0,True,2PT
34,267,26,True,3PT
26,6,2,True,2PT
5,2,0,True,2PT
-216,131,25,True,3PT
-194,169,25,False,3PT
-138,216,25,False,3PT
26,29,3,False,2PT
246,-7,24,True,3PT
150,222,26,False,3PT
-7,3,0,False,2PT
-115,221,24,False,3PT
241,-5,24,False,3PT
-223,6,22,False,3PT
223,127,25,False,3PT
13,0,1,True,2PT
135,227,26,False,3PT
20,-7,2,True,2PT
-1,-1,0,False,2PT
0,0,0,False,2PT
186,225,29,False,3PT
28,5,2,True,2PT
-224,-10,22,False,3PT
199,224,29,False,3PT
2,13,1,False,2PT
12,4,1,False,2PT
1,10,1,False,2PT
-4,11,1,False,2PT
-21,-5,2,False,2PT
13,8,1,True,2PT
169,211,27,False,3PT
0,75,7,False,2PT
232,115,25,False,3PT
43,288,29,False,3PT
-126,213,24,False,3PT
200,172,26,False,3PT
16,1,1,False,2PT
31,8,3,True,2PT
58,27,6,True,2PT
18,-2,1,True,2PT
-6,-8,1,False,2PT
45,271,27,False,3PT
22,4,2,True,2PT
23,5,2,True,2PT
-6,8,1,False,2PT
-225,5,22,True,3PT
1,52,5,True,2PT
-5,9,1,False,2PT
-142,235,27,False,3PT
-191,159,24,False,3PT
-110,141,17,False,2PT
-181,253,31,False,3PT
-23,17,2,True,2PT
1,22,2,True,2PT
-26,17,3,False,2PT
-131,230,26,False,3PT
228,-15,22,False,3PT
71,242,25,False,3PT
-239,32,24,False,3PT
85,244,25,False,3PT
9,12,1,True,2PT
-25,10,2,True,2PT
-23,13,2,False,2PT
10,5,1,True,2PT
-2,62,6,True,2PT
-4,49,4,False,2PT
0,0,0,True,2PT
150,201,25,False,3PT
168,184,24,True,3PT
-16,280,28,False,3PT
5,12,1,True,2PT
-17,277,27,False,3PT
-26,281,28,False,3PT
10,7,1,True,2PT
2,26,2,False,2PT
92,231,24,False,3PT
-169,214,27,False,3PT
222,-5,22,False,3PT
-21,13,2,False,2PT
-7,137,13,True,2PT
-136,256,28,False,3PT
-20,18,2,False,2PT
0,0,0,True,2PT
-164,217,27,True,3PT
-1,81,8,False,2PT
13,5,1,True,2PT
32,1,3,False,2PT
-16,16,2,False,2PT
-27,281,28,False,3PT
228,18,22,True,3PT
222,-3,22,True,3PT
-147,226,26,False,3PT
-78,240,25,True,3PT
232,138,26,False,3PT
-78,32,8,False,2PT
244,46,24,True,3PT
-17,262,26,False,3PT
165,215,27,False,3PT
241,1,24,False,3PT
77,41,8,False,2PT
151,234,27,True,3PT
-224,-16,22,False,3PT
7,6,0,True,2PT
33,-2,3,True,2PT
-141,208,25,True,3PT
136,42,14,True,2PT
-101,-20,10,False,2PT
88,6,8,False,2PT
189,164,25,False,3PT
0,-4,0,True,2PT
23,17,2,False,2PT
-2,13,1,True,2PT
-190,164,25,False,3PT
189,208,28,False,3PT
27,6,2,True,2PT
-18,27,3,False,2PT
136,215,25,False,3PT
-15,21,2,True,2PT
-115,227,25,False,3PT
189,192,26,True,3PT
213,166,27,False,3PT
240,45,24,False,3PT
-221,92,23,True,3PT
-70,260,26,True,3PT
72,24,7,True,2PT
227,116,25,False,3PT
-225,4,22,True,3PT
93,243,26,True,3PT
217,166,27,False,3PT
-33,20,3,False,2PT
11,43,4,False,2PT
107,281,30,False,3PT
136,246,28,True,3PT
-1,2,0,False,2PT
-230,21,23,True,3PT
-55,68,8,False,2PT
-2,11,1,True,2PT
-16,273,27,True,3PT
5,27,2,True,2PT
-176,231,29,False,3PT
6,20,2,True,2PT
148,211,25,False,3PT
23,15,2,True,2PT
109,243,26,False,3PT
5,11,1,True,2PT
25,268,26,True,3PT
0,1,0,True,2PT
77,257,26,False,3PT
-179,242,30,False,3PT
227,104,24,True,3PT
61,-1,6,True,2PT
-17,13,2,True,2PT
-48,29,5,False,2PT
77,257,26,False,3PT
9,32,3,False,2PT
-116,253,27,True,3PT
86,256,27,False,3PT
-17,84,8,False,2PT
-181,335,38,False,3PT
-208,197,28,True,3PT
104,254,27,False,3PT
-152,18,15,False,2PT
9,20,2,True,2PT
4,16,1,True,2PT
124,230,26,True,3PT
-17,18,2,True,2PT
114,238,26,False,3PT
222,28,22,False,3PT
-243,99,26,False,3PT
14,71,7,False,2PT
-67,42,7,True,2PT
22,25,3,False,2PT
-5,4,0,True,2PT
229,-8,22,False,3PT
181,205,27,False,3PT
-185,196,26,False,3PT
16,270,27,False,3PT
225,-8,22,True,3PT
-9,12,1,False,2PT
-11,10,1,False,2PT
-178,205,27,False,3PT
10,46,4,False,2PT
-238,8,23,True,3PT
6,1,0,True,2PT
-88,286,29,True,3PT
0,15,1,True,2PT
142,221,26,False,3PT
27,286,28,False,3PT
-89,296,30,False,3PT
-20,0,2,True,2PT
-9,37,3,False,2PT
237,76,24,False,3PT
-237,11,23,False,3PT
40,79,8,False,2PT
-27,265,26,False,3PT
15,44,4,True,2PT
-17,6,1,False,2PT
4,12,1,True,2PT
-6,23,2,True,2PT
-135,268,30,True,3PT
18,21,2,False,2PT
143,88,16,False,2PT
-51,126,13,False,2PT
-234,10,23,True,3PT
-60,284,29,True,3PT
-179,195,26,False,3PT
17,20,2,True,2PT
-162,231,28,False,3PT
150,228,27,True,3PT
10,8,1,False,2PT
