player_id,player_name,season,gp,fgm,fga,fg3m,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game
1627885,Shaquille Harrison,2018-19,73,10,52,3.0,23,22.115384615384617,43.77332130793853,-21.657936692553914,0.7123287671232876,0.3150684931506849
1627770,Kay Felder,2017-18,14,10,41,1.0,21,25.609756097560975,43.87359587559035,-18.26383977802937,2.9285714285714284,1.5
1628374,Lauri Markkanen,2020-21,51,10,27,1.0,21,38.888888888888886,45.71173913914315,-6.8228502502542625,0.5294117647058824,0.4117647058823529
1630171,Isaac Okoro,2025-26,63,7,27,7.0,21,38.888888888888886,45.86236342111903,-6.973474532230142,0.42857142857142855,0.3333333333333333
201959,Taj Gibson,2014-15,62,10,25,,20,40.0,41.804554985778644,-1.804554985778644,0.4032258064516129,0.3225806451612903
2399,Mike Dunleavy,2015-16,31,8,32,3.0,19,29.6875,42.290779302729135,-12.603279302729135,1.032258064516129,0.6129032258064516
1628972,Troy Brown Jr.,2021-22,66,8,27,2.0,18,33.333333333333336,44.56810631229236,-11.234772978959022,0.4090909090909091,0.2727272727272727
1642530,Yuki Kawamura,2025-26,18,7,23,4.0,18,39.130434782608695,45.86236342111903,-6.7319286385103325,1.2777777777777777,1.0
1627885,Shaquille Harrison,2019-20,43,7,19,3.0,17,44.73684210526316,44.60663139185683,0.13021071340632773,0.4418604651162791,0.3953488372093023
201149,Joakim Noah,2013-14,80,8,27,0.0,16,29.62962962962963,41.826373905317936,-12.196744275688307,0.3375,0.2
1627215,Walt Lemon Jr.,2018-19,6,8,23,0.0,16,34.78260869565217,43.77332130793853,-8.990712612286359,3.8333333333333335,2.6666666666666665
1628976,Wendell Carter Jr.,2018-19,44,8,33,0.0,16,24.242424242424242,43.77332130793853,-19.53089706551429,0.75,0.36363636363636365
1626166,Cameron Payne,2016-17,11,7,26,2.0,16,30.76923076923077,43.65074776441566,-12.881516995184892,2.3636363636363638,1.4545454545454546
1627936,Alex Caruso,2022-23,67,6,29,3.0,15,25.862068965517242,46.29966991937375,-20.437600953856506,0.43283582089552236,0.22388059701492538
1631207,Dalen Terry,2022-23,38,6,14,3.0,15,53.57142857142857,46.29966991937375,7.271758652054821,0.3684210526315789,0.39473684210526316
1630188,Jalen Smith,2024-25,64,6,14,3.0,15,53.57142857142857,45.88246943809301,7.688959133335558,0.21875,0.234375
201149,Joakim Noah,2014-15,67,7,15,0.0,14,46.666666666666664,41.804554985778644,4.86211168088802,0.22388059701492538,0.208955223880597
201959,Taj Gibson,2015-16,73,7,24,0.0,14,29.166666666666668,42.290779302729135,-13.124112636062467,0.3287671232876712,0.1917808219178082
201959,Taj Gibson,2016-17,55,7,18,0.0,14,38.888888888888886,43.65074776441566,-4.761858875526777,0.32727272727272727,0.2545454545454545
1627789,Timothe Luwawu-Cabarrot,2018-19,29,7,24,0.0,14,29.166666666666668,43.77332130793853,-14.606654641271863,0.8275862068965517,0.4827586206896552
1631159,Leonard Miller,2025-26,27,6,15,2.0,14,46.666666666666664,45.86236342111903,0.8043032455476364,0.5555555555555556,0.5185185185185185
201577,Robin Lopez,2018-19,74,6,16,0.0,12,37.5,43.77332130793853,-6.273321307938531,0.21621621621621623,0.16216216216216217
203960,JaKarr Sampson,2018-19,4,6,9,0.0,12,66.66666666666667,43.77332130793853,22.89334535872814,2.25,3.0
202690,Jimmer Fredette,2013-14,8,5,14,1.0,11,39.285714285714285,41.826373905317936,-2.5406596196036517,1.75,1.375
203926,Doug McDermott,2014-15,36,5,13,1.0,11,42.30769230769231,41.804554985778644,0.5031373219136626,0.3611111111111111,0.3055555555555556
1628464,Daniel Theis,2020-21,23,5,9,1.0,11,61.111111111111114,45.71173913914315,15.399371971967966,0.391304347826087,0.4782608695652174
1628972,Troy Brown Jr.,2020-21,13,5,9,1.0,11,61.111111111111114,45.71173913914315,15.399371971967966,0.6923076923076923,0.8461538461538461
1629750,Javonte Green,2021-22,65,5,11,1.0,11,50.0,44.56810631229236,5.4318936877076425,0.16923076923076924,0.16923076923076924
1641931,Onuralp Bitim,2023-24,23,5,16,1.0,11,34.375,46.340288329689066,-11.965288329689066,0.6956521739130435,0.4782608695652174
201976,Patrick Beverley,2022-23,22,4,18,3.0,11,30.555555555555557,46.29966991937375,-15.744114363818191,0.8181818181818182,0.5
1628990,Chandler Hutchison,2018-19,44,5,18,0.0,10,27.77777777777778,43.77332130793853,-15.995543530160752,0.4090909090909091,0.22727272727272727
201152,Thaddeus Young,2020-21,68,5,26,0.0,10,19.23076923076923,45.71173913914315,-26.48096990837392,0.38235294117647056,0.14705882352941177
1629102,Brandon Sampson,2018-19,14,4,10,2.0,10,50.0,43.77332130793853,6.226678692061469,0.7142857142857143,0.7142857142857143
1631093,Jaden Ivey,2025-26,4,4,10,2.0,10,50.0,45.86236342111903,4.137636578880972,2.5,2.5
1737,Nazr Mohammed,2013-14,80,4,10,,8,40.0,41.826373905317936,-1.8263739053179364,0.125,0.1
1626245,Cristiano Felicio,2016-17,66,4,9,,8,44.44444444444444,43.65074776441566,0.7936966800287806,0.13636363636363635,0.12121212121212122
1628976,Wendell Carter Jr.,2019-20,43,4,13,0.0,8,30.76923076923077,44.60663139185683,-13.83740062262606,0.3023255813953488,0.18604651162790697
1630200,Tre Jones,2024-25,18,4,11,0.0,8,36.36363636363637,45.88246943809301,-9.518833074456644,0.6111111111111112,0.4444444444444444
1627824,Guerschon Yabusele,2025-26,26,3,8,2.0,8,50.0,45.86236342111903,4.137636578880972,0.3076923076923077,0.3076923076923077
1627853,Ryan Arcidiacono,2017-18,24,3,8,1.0,7,43.75,43.87359587559035,-0.1235958755903468,0.3333333333333333,0.2916666666666667
201627,Anthony Morrow,2016-17,9,3,10,0.0,6,30.0,43.65074776441566,-13.650747764415662,1.1111111111111112,0.6666666666666666
1626245,Cristiano Felicio,2017-18,55,3,7,0.0,6,42.857142857142854,43.87359587559035,-1.0164530184474927,0.12727272727272726,0.10909090909090909
1628990,Chandler Hutchison,2019-20,28,3,9,0.0,6,33.333333333333336,44.60663139185683,-11.273298058523494,0.32142857142857145,0.21428571428571427
1628976,Wendell Carter Jr.,2020-21,32,3,8,0.0,6,37.5,45.71173913914315,-8.211739139143148,0.25,0.1875
1630792,Malcolm Hill,2021-22,16,2,4,2.0,6,75.0,44.56810631229236,30.431893687707642,0.25,0.375
1630537,Chris Duarte,2024-25,17,2,8,2.0,6,37.5,45.88246943809301,-8.382469438093011,0.47058823529411764,0.35294117647058826
1630644,Mac McClung,2025-26,8,2,5,2.0,6,60.0,45.86236342111903,14.137636578880972,0.625,0.75
203104,Marquis Teague,2013-14,19,2,17,1.0,5,14.705882352941176,41.826373905317936,-27.120491552376762,0.8947368421052632,0.2631578947368421
1627884,Derrick Jones Jr.,2022-23,64,2,3,1.0,5,83.33333333333333,46.29966991937375,37.03366341395958,0.046875,0.078125
1629750,Javonte Green,2022-23,32,2,5,1.0,5,50.0,46.29966991937375,3.7003300806262516,0.15625,0.15625
1628470,Torrey Craig,2024-25,9,2,4,1.0,5,62.5,45.88246943809301,16.61753056190699,0.4444444444444444,0.5555555555555556
1631207,Dalen Terry,2024-25,73,2,12,1.0,5,20.833333333333332,45.88246943809301,-25.04913610475968,0.1643835616438356,0.0684931506849315
2229,Mike James,2013-14,11,2,8,0.0,4,25.0,41.826373905317936,-16.826373905317936,0.7272727272727273,0.36363636363636365
203943,Noah Vonleh,2017-18,21,2,12,0.0,4,16.666666666666668,43.87359587559035,-27.20692920892368,0.5714285714285714,0.19047619047619047
1628021,David Nwaba,2017-18,70,2,22,0.0,4,9.090909090909092,43.87359587559035,-34.78268678468125,0.3142857142857143,0.05714285714285714
1629653,Devon Dotson,2020-21,11,2,7,0.0,4,28.571428571428573,45.71173913914315,-17.140310567714575,0.6363636363636364,0.36363636363636365
202684,Tristan Thompson,2021-22,23,2,6,0.0,4,33.333333333333336,44.56810631229236,-11.234772978959022,0.2608695652173913,0.17391304347826086
1628035,Alfonzo McKinnie,2021-22,17,2,10,0.0,4,20.0,44.56810631229236,-24.568106312292358,0.5882352941176471,0.23529411764705882
1630637,Carlik Jones,2022-23,7,2,5,0.0,4,40.0,46.29966991937375,-6.299669919373748,0.7142857142857143,0.5714285714285714
1628380,Zach Collins,2024-25,28,2,4,0.0,4,50.0,45.88246943809301,4.117530561906989,0.14285714285714285,0.14285714285714285
1627884,Derrick Jones Jr.,2021-22,51,1,2,1.0,3,75.0,44.56810631229236,30.431893687707642,0.0392156862745098,0.058823529411764705
1631207,Dalen Terry,2023-24,59,1,12,1.0,3,12.5,46.340288329689066,-33.840288329689066,0.2033898305084746,0.05084745762711865
