season,season_label,player_id,player_name,games,minutes,points,rebounds,assists,steals,blocks,turnovers,field_goal_attempts,free_throw_attempts,net_rating
2022,2021-22,1630245,Ayo Dosunmu,77,2109.641666666667,679,214,256,60,29,108,535,78,-5.0
2022,2021-22,1630538,Bones Hyland,69,1309.8583333333333,698,188,191,41,20,86,571,125,1.7
2022,2021-22,1630527,Brandon Boston Jr.,51,760.245,343,111,51,26,13,31,325,72,-2.0
2022,2021-22,1630314,Brandon Williams,24,639.705,309,74,94,24,10,58,282,97,-20.4
2022,2021-22,1630296,Braxton Key,11,197.15,79,50,11,10,11,11,72,13,8.0
2022,2021-22,1630595,Cade Cunningham,64,2088.055,1114,354,356,78,43,234,1031,168,-6.2
2022,2021-22,1630560,Cam Thomas,67,1176.06,570,161,78,33,8,55,503,105,-6.4
2022,2021-22,1630787,Cameron McGriff,3,45.96666666666667,14,15,3,0,1,0,14,2,7.3
2022,2021-22,1630637,Carlik Jones,5,23.258333333333333,4,3,5,1,0,3,9,2,-33.1
2022,2021-22,1627760,Cat Barber,3,12.85,0,3,3,0,0,1,4,4,34.6
2022,2021-22,1629646,Charles Bassey,23,167.86,69,62,7,5,17,8,47,12,-8.8
2022,2021-22,1630602,Chaundee Brown Jr.,5,103.65833333333333,31,16,4,2,0,1,32,6,-8.7
2022,2021-22,1630537,Chris Duarte,55,1540.8266666666666,720,226,114,56,10,90,621,112,-2.0
2022,2021-22,1630557,Corey Kispert,77,1801.0583333333334,634,209,85,35,22,50,514,62,0.1
2022,2021-22,1628591,Craig Sword,3,18.983333333333334,6,0,1,4,0,1,4,0,8.3
2022,2021-22,1630227,Daishen Nix,24,261.43,77,33,40,15,0,26,67,30,-6.6
2022,2021-22,1630625,Dalano Banton,64,695.6866666666666,205,124,99,28,10,53,202,44,1.5
2022,2021-22,1630561,David Duke Jr.,22,341.0733333333333,104,67,17,14,7,9,108,21,0.1
2022,2021-22,1630525,David Johnson,2,1.985,0,0,0,0,0,0,1,0,-75.0
2022,2021-22,1630558,Davion Mitchell,75,2075.825,861,166,313,55,24,114,843,85,-6.0
2022,2021-22,1630549,Day'Ron Sharpe,32,390.67,198,160,17,10,15,30,149,41,6.9
2022,2021-22,1630610,DeJon Jarreau,1,0.8616666666666667,0,0,0,0,0,0,0,0,100.0
2022,2021-22,1630613,Duane Washington Jr.,48,967.99,473,83,85,26,3,57,427,61,-5.9
2022,2021-22,1630647,Eugene Omoruyi,4,17.816666666666666,7,7,2,0,0,0,5,4,11.9
2022,2021-22,1630596,Evan Mobley,69,2331.036666666667,1034,570,174,56,115,133,830,252,1.7
2022,2021-22,1630624,Feron Hunt,2,8.366666666666667,0,1,1,1,0,1,2,0,-10.1
2022,2021-22,1630532,Franz Wagner,79,2429.0466666666666,1197,356,231,68,34,119,975,219,-4.9
2022,2021-22,1628221,Gabe York,2,21.305,8,2,4,2,1,1,7,5,-14.6
2022,2021-22,1630994,Gabriel Lundberg,4,44.2,13,7,11,3,0,3,19,0,18.3
2022,2021-22,1630686,Georgios Kalaitzakis,13,213.47833333333332,86,21,12,11,2,20,67,30,-29.3
2022,2021-22,1630535,Greg Brown III,48,639.8266666666667,225,135,35,26,24,36,190,65,-17.6
2022,2021-22,1629755,Hassani Gravett,8,171.095,50,21,20,5,1,9,38,4,-1.8
2022,2021-22,1630529,Herbert Jones,78,2335.1833333333334,742,296,167,130,60,100,576,163,2.0
2022,2021-22,1630543,Isaiah Jackson,36,541.045,297,149,10,25,52,40,206,88,-2.8
2022,2021-22,1630587,Isaiah Livers,19,383.25666666666666,121,57,21,13,7,15,90,14,-0.8
2022,2021-22,1630225,Isaiah Todd,12,74.14833333333333,20,12,4,4,2,4,26,6,-15.6
2022,2021-22,1630688,Ish Wainright,45,358.73,108,54,15,20,6,13,104,12,5.6
2022,2021-22,1630550,JT Thor,33,261.8833333333333,67,43,19,8,11,10,55,20,0.3
2022,2021-22,1630605,JaQuori McLaughlin,4,10.9,0,0,2,0,0,0,2,0,-34.6
2022,2021-22,1630531,Jaden Springer,2,5.633333333333334,2,2,0,0,2,1,1,0,-72.4
2022,2021-22,1630693,Jaime Echenique,1,3.066666666666667,0,0,0,0,0,0,0,0,-30.0
2022,2021-22,1630224,Jalen Green,67,2137.7233333333334,1157,226,176,44,18,135,954,236,-11.3
2022,2021-22,1630552,Jalen Johnson,22,120.39,52,26,3,3,2,9,41,7,-10.0
2022,2021-22,1630591,Jalen Suggs,48,1306.6533333333334,564,171,209,59,19,143,548,163,-7.1
2022,2021-22,1630547,James Bouknight,31,304.4766666666667,142,52,26,7,1,15,141,31,-6.2
2022,2021-22,1630691,Jamorko Pickett,13,176.46833333333333,50,32,7,0,7,5,50,2,0.3
2022,2021-22,1630215,Jared Butler,42,359.7733333333333,161,45,63,17,8,33,151,16,-0.1
2022,2021-22,1629600,Jarron Cumberland,3,12.316666666666666,2,3,1,0,0,0,2,0,40.2
2022,2021-22,1629602,Javin DeLaurier,1,2.8,0,1,0,1,0,0,0,0,57.1
2022,2021-22,1630606,Javonte Smart,17,199.85666666666665,51,24,16,6,3,11,60,6,-10.6
2022,2021-22,1630643,Jay Huff,4,20.25,0,4,1,1,1,1,3,0,36.5
2022,2021-22,1629873,Jaysean Paige,1,6.616666666666666,0,1,1,0,0,1,3,0,-69.6
2022,2021-22,1630288,Jeff Dowtin Jr.,9,108.01666666666667,19,18,10,5,1,5,26,2,-12.3
2022,2021-22,1630526,Jeremiah Robinson-Earl,49,1087.1083333333333,366,274,49,29,15,39,324,54,-9.8
2022,2021-22,1630579,Jericho Sims,41,555.0433333333333,90,169,21,11,22,20,54,29,6.5
2022,2021-22,1629111,Jock Landale,54,588.7316666666667,265,138,45,10,14,31,204,41,-1.1
2022,2021-22,1630580,Joe Wieskamp,29,205.14166666666668,61,14,9,4,3,2,56,13,1.5
2022,2021-22,1630555,Joel Ayayi,7,20.216666666666665,2,3,4,0,0,0,6,0,12.2
2022,2021-22,1630257,Jon Teske,3,7.741666666666666,0,2,1,1,0,0,1,2,-7.1
2022,2021-22,1630228,Jonathan Kuminga,70,1184.75,652,234,64,31,22,74,460,190,1.9
2022,2021-22,1630692,Jordan Goodwin,2,5.933333333333334,0,1,0,0,0,0,3,0,-110.0
2022,2021-22,1630648,Jordan Schakel,4,30.266666666666666,5,8,0,1,0,1,11,2,7.9
2022,2021-22,1630631,Jose Alvarado,54,833.9083333333333,330,100,152,71,7,40,294,53,7.3
2022,2021-22,1630528,Josh Christopher,74,1333.7416666666666,587,186,150,65,13,114,500,113,-9.2
2022,2021-22,1630581,Josh Giddey,54,1700.3516666666667,674,421,345,51,20,171,670,79,-8.3
2022,2021-22,1630563,Joshua Primo,50,965.04,288,113,81,20,23,57,270,59,-3.3
2022,2021-22,1630551,Justin Champagnie,36,280.83166666666665,81,72,11,8,4,8,67,9,7.4
2022,2021-22,1630539,Kai Jones,21,62.685,22,11,4,1,2,6,14,8,-11.1
2022,2021-22,1626208,Keifer Sykes,32,566.4033333333333,180,45,62,12,4,33,190,17,-4.5
2022,2021-22,1630553,Keon Johnson,37,696.2466666666667,267,81,76,28,12,46,272,51,-19.0
2022,2021-22,1630556,Kessler Edwards,48,987.195,284,172,31,29,24,42,267,19,-3.3
2022,2021-22,1630698,Kevin Pangos,24,166.01333333333332,39,11,30,3,0,7,46,4,-12.1
2022,2021-22,1630195,Leandro Bolmaro,35,240.945,50,43,21,6,0,13,54,13,0.2
2022,2021-22,1629623,Lindell Wigginton,19,199.12833333333333,80,25,23,5,1,12,61,35,-11.8
2022,2021-22,1630322,Lindy Waters III,25,465.25,199,73,24,19,8,11,175,5,-4.7
2022,2021-22,1630568,Luka Garza,32,388.965,186,100,20,9,6,18,147,61,-6.3
2022,2021-22,1630640,MJ Walker,2,8.393333333333333,0,1,1,2,0,0,4,0,-19.5
2022,2021-22,1630644,Mac McClung,2,24.383333333333333,8,3,1,1,1,3,6,1,19.2
2022,2021-22,1630792,Malcolm Hill,19,212.09,72,35,8,7,3,3,52,14,-7.3
2022,2021-22,1630585,Marcus Garrett,12,128.22833333333332,13,23,7,5,3,2,21,5,5.8
2022,2021-22,1630250,Marko Simonovic,9,35.185,17,10,0,1,1,2,15,11,1.2
2022,2021-22,1630346,Matt Ryan,1,5.25,3,0,0,1,0,0,5,0,25.0
2022,2021-22,1630593,McKinley Wright IV,5,18.866666666666667,5,0,3,0,0,1,3,0,-25.8
2022,2021-22,1630695,Micah Potter,3,30.93166666666667,12,9,0,1,1,1,11,2,-56.4
2022,2021-22,1630540,Miles McBride,40,372.21166666666664,89,42,41,14,1,5,108,12,13.0
2022,2021-22,1630541,Moses Moody,52,607.12,228,80,23,7,10,13,183,36,-4.0
2022,2021-22,1630589,Moses Wright,4,14.733333333333333,5,3,2,0,1,0,4,3,-21.9
2022,2021-22,1629619,Myles Powell,11,52.06666666666667,13,6,3,1,0,3,17,2,-15.1
2022,2021-22,1629674,Neemias Queta,15,119.6,45,31,6,1,8,6,38,17,-4.1
2022,2021-22,1630846,Olivier Sarr,22,420.87,153,93,19,6,15,22,101,29,-2.0
2022,2021-22,1630209,Omer Yurtseven,56,706.1983333333334,299,294,49,17,20,41,247,61,5.3
2022,2021-22,1628238,Paris Bass,2,7.383333333333334,6,4,0,1,0,2,6,2,0.7
2022,2021-22,1627822,Petr Cornelie,13,37.965,14,14,3,1,1,4,15,4,5.8
2022,2021-22,1629656,Quentin Grimes,46,786.2266666666667,275,94,44,31,11,28,235,19,-3.0
2022,2021-22,1630612,RJ Nembhard Jr.,14,62.733333333333334,15,7,12,1,0,3,18,4,-8.4
2022,2021-22,1630306,Rob Edwards,2,10.85,3,3,0,0,0,1,4,0,-59.1
2022,2021-22,1630573,Sam Hauser,26,157.605,65,29,10,1,2,2,50,0,-0.3
2022,2021-22,1630572,Sandro Mamukelashvili,41,407.00166666666667,154,82,22,9,9,15,115,22,-17.6
2022,2021-22,1630583,Santi Aldama,32,359.7683333333333,132,87,21,6,10,16,132,32,1.3
2022,2021-22,1630567,Scottie Barnes,74,2617.2883333333334,1134,557,256,80,55,136,932,215,1.8
2022,2021-22,1630575,Scottie Lewis,2,6.55,1,0,1,1,0,0,0,2,-11.8
2022,2021-22,1629783,Shaq Buchanan,2,9.816666666666666,2,2,2,1,0,2,4,0,-8.7
2022,2021-22,1630536,Sharife Cooper,13,38.586666666666666,7,5,5,0,0,5,14,0,-43.9
2022,2021-22,1630678,Terry Taylor,33,713.795,318,172,41,14,8,23,220,51,-6.9
2022,2021-22,1629309,Trayvon Palmer,1,16.773333333333333,0,2,0,0,0,1,1,0,-33.0
2022,2021-22,1630544,Tre Mann,60,1366.925,625,171,91,47,12,71,588,82,-10.3
2022,2021-22,1630570,Trendon Watford,48,869.3466666666667,364,199,81,25,28,44,267,94,-17.9
2022,2021-22,1630243,Trevelin Queen,10,74.43833333333333,43,16,4,5,1,7,33,4,5.6
2022,2021-22,1630286,Trevon Scott,2,11.366666666666667,6,2,0,1,1,0,6,0,19.4
2022,2021-22,1630530,Trey Murphy III,62,863.595,334,147,38,23,7,16,277,51,0.3
2022,2021-22,1629788,Tyler Hall,1,1.9333333333333333,0,0,0,0,0,0,0,0,-100.0
2022,2021-22,1630586,Usman Garuba,24,239.16,48,83,17,10,11,6,44,7,7.0
2022,2021-22,1630249,Vít Krejčí,30,689.9,187,101,57,19,8,29,167,22,-12.8
2022,2021-22,1629875,Xavier Moon,10,137.36833333333334,58,14,24,7,3,6,51,5,1.4
2022,2021-22,1630270,Xavier Sneed,9,38.71666666666667,5,6,1,0,0,0,10,0,-3.8
2022,2021-22,1630582,Yves Pons,12,70.975,13,12,1,1,4,1,16,2,-21.3
2022,2021-22,1630285,Zavier Simpson,4,174.08333333333334,44,21,30,5,4,10,52,5,-26.5
2022,2021-22,1630533,Ziaire Williams,62,1346.4666666666667,501,129,65,35,12,41,424,55,4.2
2023,2022-23,1630639,A.J. Lawson,15,108.26833333333333,56,21,2,2,0,3,44,8,-20.1
2023,2022-23,1631260,AJ Green,35,344.95,154,45,22,6,0,9,125,4,-4.9
2023,2022-23,1631100,AJ Griffin,72,1401.435,639,153,73,42,12,42,533,47,1.5
2023,2022-23,1631214,Alondes Williams,1,5.266666666666667,0,1,0,0,0,2,0,0,-53.0
2023,2022-23,1629614,Andrew Nembhard,75,2073.5316666666668,709,199,341,70,13,126,644,62,-5.9
2023,2022-23,1631097,Bennedict Mathurin,78,2222.38,1302,318,116,48,13,152,951,454,-4.3
2023,2022-23,1631104,Blake Wesley,37,669.055,184,82,98,25,5,65,215,44,-13.4
2023,2022-23,1631121,Bryce McGowens,46,786.9966666666667,246,93,54,15,6,43,202,80,-9.7
2023,2022-23,1631205,Buddy Boeheim,10,90.14333333333333,16,6,4,2,0,0,27,2,2.7
2023,2022-23,1631216,Caleb Houstan,51,812.19,193,99,30,12,7,18,182,18,-5.3
2023,2022-23,1628435,Chance Comanche,1,20.783333333333335,7,3,0,0,1,0,5,4,-68.1
2023,2022-23,1631320,Chima Moneke,2,7.931666666666667,2,2,1,0,0,2,2,2,-57.2
2023,2022-23,1631128,Christian Braun,76,1181.14,360,181,59,41,17,35,289,64,-4.3
2023,2022-23,1631132,Christian Koloko,58,801.7933333333333,182,171,31,21,57,20,150,59,9.0
2023,2022-23,1631306,Cole Swider,7,41.138333333333335,9,7,4,0,0,0,9,0,3.3
2023,2022-23,1631207,Dalen Terry,38,213.945,85,37,22,11,5,8,72,21,3.3
2023,2022-23,1630620,Darius Days,4,24.983333333333334,15,6,1,0,1,0,12,2,-0.2
2023,2022-23,1631223,David Roddy,70,1258.5016666666668,466,193,59,29,19,57,420,65,-1.9
2023,2022-23,1631220,Dereon Seabron,5,11.6,4,1,0,0,0,0,5,0,36.8
2023,2022-23,1631230,Dominick Barlow,28,407.565,110,102,24,10,19,15,86,25,-10.7
2023,2022-23,1631495,Donovan Williams,2,4.25,4,2,0,0,0,0,5,0,60.0
2023,2022-23,1630696,Dru Smith,15,158.42666666666668,44,24,22,10,4,3,45,3,-8.8
2023,2022-23,1630700,Dyson Daniels,59,1042.125,227,188,134,43,11,57,208,40,0.4
2023,2022-23,1630600,Isaiah Mobley,12,84.24,31,20,3,4,3,1,28,4,19.8
2023,2022-23,1631120,JD Davison,12,65.70666666666666,19,9,11,2,2,4,19,2,-5.8
2023,2022-23,1631095,Jabari Smith Jr.,79,2450.5466666666666,1010,569,101,43,74,104,892,206,-11.3
2023,2022-23,1631133,Jabari Walker,56,619.1633333333333,216,131,34,10,13,29,198,45,-9.0
2023,2022-23,1631298,Jack White,17,66.03333333333333,21,17,4,3,2,2,19,3,-14.1
2023,2022-23,1631367,Jacob Gilyard,1,40.78333333333333,3,4,7,3,0,2,3,0,-14.9
2023,2022-23,1630702,Jaden Hardy,48,708.39,420,89,65,17,7,46,333,79,-3.1
2023,2022-23,1631093,Jaden Ivey,74,2304.3166666666666,1204,288,387,61,17,237,983,356,-13.0
2023,2022-23,1631222,Jake LaRavia,35,414.2866666666667,105,63,21,12,4,18,95,9,-7.6
2023,2022-23,1631105,Jalen Duren,67,1670.145,612,595,75,44,59,92,398,157,-8.3
2023,2022-23,1631114,Jalen Williams,75,2275.5916666666667,1056,337,248,103,35,123,794,191,-1.0
2023,2022-23,1631288,Jamal Cain,18,240.04666666666665,98,52,12,11,1,6,66,22,5.5
2023,2022-23,1631123,Jamaree Bouyea,5,70.53833333333333,15,6,4,4,2,4,14,2,-13.2
2023,2022-23,1631197,Jared Rhoden,14,197.87,45,37,4,4,1,3,44,6,4.3
2023,2022-23,1630554,Jason Preston,14,123.76833333333333,41,22,27,2,0,10,41,2,-1.6
2023,2022-23,1631119,Jaylin Williams,49,914.1583333333333,288,241,76,28,12,37,234,54,-4.6
2023,2022-23,1631110,Jeremy Sochan,56,1457.7,614,295,142,43,23,97,552,116,-7.0
2023,2022-23,1631219,John Butler Jr.,19,221.10166666666666,45,17,11,7,9,1,53,4,-16.1
2023,2022-23,1631098,Johnny Davis,28,422.575,163,65,28,10,8,17,171,27,-6.2
2023,2022-23,1630548,Johnny Juzang,18,232.25,87,39,8,4,3,3,104,4,-17.7
2023,2022-23,1631160,Jordan Hall,9,82.66,28,12,11,1,0,7,28,9,-13.1
2023,2022-23,1631169,Josh Minott,15,96.22333333333333,46,25,5,4,6,3,36,8,10.4
2023,2022-23,1630577,Julian Champagnie,17,320.135,165,60,10,6,5,11,130,17,-10.6
2023,2022-23,1631303,Justin Minaya,4,88.85,17,15,4,2,5,4,23,1,-12.0
2023,2022-23,1631099,Keegan Murray,80,2381.673333333333,976,371,98,61,42,60,782,81,1.7
2023,2022-23,1631112,Kendall Brown,6,40.295,9,6,3,4,0,2,7,2,8.2
2023,2022-23,1631113,Kennedy Chandler,36,281.5083333333333,78,38,58,12,5,18,83,13,-5.4
2023,2022-23,1631254,Kenneth Lofton Jr.,24,175.95833333333334,120,51,20,5,2,12,93,27,-13.4
2023,2022-23,1631165,Keon Ellis,16,70.86333333333333,24,8,6,5,1,1,16,7,-14.3
2023,2022-23,1630284,Kevon Harris,34,457.04833333333335,141,70,16,17,5,21,107,41,0.3
2023,2022-23,1631311,Lester Quiñones,4,18.116666666666667,10,3,2,1,0,5,5,6,14.6
2023,2022-23,1631103,Malaki Branham,66,1549.5966666666666,673,181,127,33,7,76,611,70,-11.1
2023,2022-23,1630699,MarJon Beauchamp,52,701.3816666666667,266,115,35,21,7,45,243,37,-7.2
2023,2022-23,1631109,Mark Williams,43,827.975,387,304,18,28,45,40,251,97,-4.7
2023,2022-23,1631108,Max Christie,41,512.425,128,75,21,9,7,13,106,16,-7.1
2023,2022-23,1630701,Michael Foster Jr.,1,1.0333333333333334,0,0,0,0,0,0,0,0,-100.0
2023,2022-23,1631217,Moussa Diabaté,22,195.49666666666667,59,50,4,7,8,9,47,16,-3.2
2023,2022-23,1631466,Nate Williams,5,126.56666666666666,53,15,10,3,2,4,39,3,-11.0
2023,2022-23,1631107,Nikola Jović,15,204.455,82,31,10,7,2,10,69,19,-3.5
2023,2022-23,1630534,Ochai Agbaji,59,1209.2066666666667,467,121,67,16,15,41,386,69,-0.2
2023,2022-23,1631115,Orlando Robinson,31,425.15,116,126,25,12,12,16,89,31,3.8
2023,2022-23,1631172,Ousmane Dieng,39,568.71,193,105,46,14,7,26,181,23,2.9
2023,2022-23,1631094,Paolo Banchero,72,2429.7233333333334,1437,497,269,60,39,200,1122,534,-4.2
2023,2022-23,1631116,Patrick Baldwin Jr.,31,225.845,122,40,11,6,4,11,109,6,-12.3
2023,2022-23,1631212,Peyton Watson,23,186.11166666666668,75,37,11,2,11,8,59,20,-12.0
2023,2022-23,1631245,Quenton Jackson,9,134.58333333333334,56,8,15,4,1,4,42,22,-6.7
2023,2022-23,1630564,RaiQuan Gray,1,35.083333333333336,16,9,7,0,1,4,12,2,-17.5
2023,2022-23,1631199,Ron Harper Jr.,9,47.5,20,7,4,0,1,0,16,1,21.8
2023,2022-23,1631157,Ryan Rollins,12,62.07,23,12,6,1,1,16,20,6,-38.1
2023,2022-23,1630590,Scotty Pippen Jr.,6,31.516666666666666,14,4,2,2,1,2,12,9,-1.5
2023,2022-23,1631101,Shaedon Sharpe,80,1778.6033333333332,789,236,94,38,24,83,648,105,-7.6
2023,2022-23,1631323,Simone Fontecchio,52,765.8116666666666,328,86,42,15,8,39,312,44,-13.1
2023,2022-23,1630649,Stanley Umude,1,2.1166666666666667,2,0,0,1,1,0,1,2,95.0
2023,2022-23,1631106,Tari Eason,82,1767.22,760,496,88,96,47,101,660,145,-4.8
2023,2022-23,1631309,Trevor Hudgins,5,28.333333333333332,9,0,3,0,0,1,9,3,7.0
2023,2022-23,1631211,Trevor Keels,3,8.04,3,2,0,0,0,0,4,0,-94.7
2023,2022-23,1631102,TyTy Washington Jr.,31,432.7133333333333,145,45,47,15,2,14,160,18,-6.1
2023,2022-23,1631213,Tyrese Martin,16,65.54,21,12,2,1,0,2,23,2,2.3
2023,2022-23,1631246,Vince Williams Jr.,15,104.59,30,15,4,6,2,5,40,2,-14.8
2023,2022-23,1631117,Walker Kessler,74,1703.2066666666667,679,620,69,26,173,58,414,159,3.0
2023,2022-23,1631111,Wendell Moore Jr.,29,152.65833333333333,42,18,18,8,5,8,43,5,-13.5
2023,2022-23,1641645,Xavier Cooks,10,125.78333333333333,38,38,6,6,4,8,28,10,7.4
2024,2023-24,1641745,Adam Flagler,2,14.016666666666667,3,0,4,0,0,0,7,0,0.0
2024,2023-24,1641766,Adama Sanogo,9,65.76166666666667,36,36,0,1,0,5,27,12,21.7
2024,2023-24,1641788,Alex Fudge,6,40.21666666666667,15,5,0,3,0,2,15,2,-47.3
2024,2023-24,1641735,Amari Bailey,10,64.63333333333334,23,9,7,3,0,4,24,7,5.4
2024,2023-24,1641708,Amen Thompson,62,1388.5316666666668,592,409,163,78,38,90,446,155,2.1
2024,2023-24,1641748,Andre Jackson Jr.,57,572.3283333333334,125,113,50,16,6,28,100,11,-7.3
2024,2023-24,1641847,Andrew Funk,5,13.4,0,0,0,1,1,0,4,0,17.0
2024,2023-24,1641710,Anthony Black,69,1164.21,316,139,91,35,21,56,247,80,-1.0
2024,2023-24,1641709,Ausar Thompson,63,1582.805,556,402,120,68,59,84,480,119,-5.3
2024,2023-24,1641767,Ben Sheppard,57,814.26,252,89,53,33,2,15,229,26,4.7
2024,2023-24,1641731,Bilal Coulibaly,63,1715.25,532,256,110,57,48,87,432,131,-11.0
2024,2023-24,1641764,Brandin Podziemski,74,1968.2533333333333,682,427,273,61,14,88,597,79,5.9
2024,2023-24,1641706,Brandon Miller,74,2382.963333333333,1279,315,175,66,42,132,1083,173,-10.2
2024,2023-24,1641729,Brice Sensabaugh,32,584.3633333333333,241,102,55,13,6,47,218,41,-14.2
2024,2023-24,1641715,Cam Whitmore,47,880.3333333333334,579,180,33,30,17,46,467,112,-1.0
2024,2023-24,1641717,Cason Wallace,82,1691.9216666666666,561,187,120,76,37,45,442,37,3.9
2024,2023-24,1631096,Chet Holmgren,82,2412.7966666666666,1357,648,200,53,190,131,953,275,9.0
2024,2023-24,1641753,Chris Livingston,21,90.53333333333333,26,21,5,2,0,5,22,4,-14.3
2024,2023-24,1641732,Colby Jones,30,191.73666666666668,64,40,20,7,5,10,71,11,1.5
2024,2023-24,1630658,Colin Castleton,16,59.08,24,12,3,2,0,3,16,6,-35.2
2024,2023-24,1631221,Collin Gillespie,24,225.365,87,21,27,13,0,14,69,12,2.5
2024,2023-24,1641854,Craig Porter Jr.,51,649.355,285,109,118,21,15,45,228,56,-1.6
2024,2023-24,1641793,D'Moi Hodge,7,41.24333333333333,14,0,5,1,1,1,15,2,-44.2
2024,2023-24,1630618,D.J. Carton,4,35.53333333333333,11,4,3,1,0,1,8,5,-41.3
2024,2023-24,1641727,Dariq Whitehead,2,23.983333333333334,3,4,3,0,1,0,5,2,-42.8
2024,2023-24,1641726,Dereck Lively II,55,1294.2816666666668,483,378,60,36,77,50,296,81,5.0
2024,2023-24,1641926,Dexter Dennis,4,29.866666666666667,22,9,4,0,1,3,19,3,-11.0
2024,2023-24,1631376,Dmytro Skapintsev,2,2.1333333333333333,0,0,0,0,0,0,1,0,15.0
2024,2023-24,1641809,Drew Peterson,3,22.683333333333334,11,1,1,2,0,1,6,0,16.0
2024,2023-24,1641871,Duop Reath,68,1214.115,617,250,67,33,38,52,499,93,-7.1
2024,2023-24,1630604,E.J. Liddell,8,23.083333333333332,4,5,1,2,2,2,6,2,-11.7
2024,2023-24,1641734,Emoni Bates,15,132.815,41,14,10,1,2,8,49,4,-30.7
2024,2023-24,1630196,Filip Petrusev,3,9.31,3,1,0,0,0,0,2,2,30.0
2024,2023-24,1641713,GG Jackson,48,1233.165,699,196,59,28,24,65,563,153,-7.1
2024,2023-24,1641711,Gradey Dick,60,1267.6683333333333,510,132,68,34,2,50,445,51,-13.9
2024,2023-24,1630611,Gui Santos,23,192.09,82,49,14,4,2,7,55,17,3.4
2024,2023-24,1630929,Henri Drell,4,29.916666666666668,11,4,4,2,1,2,10,2,7.2
2024,2023-24,1641816,Hunter Tyson,18,47.97666666666667,20,9,2,1,0,2,20,0,2.7
2024,2023-24,1630641,Ibou Badji,22,225.81833333333333,34,51,13,3,20,15,22,12,-16.8
2024,2023-24,1631209,Isaiah Wong,1,4.283333333333333,2,0,0,0,0,0,3,0,-47.2
2024,2023-24,1631167,Izaiah Brockington,1,3.3833333333333333,4,2,0,0,0,0,5,0,50.0
2024,2023-24,1631210,Jacob Toppin,9,38.151666666666664,13,7,3,0,1,1,9,2,-19.8
2024,2023-24,1631170,Jaime Jaquez Jr.,75,2113.195,889,285,195,77,20,110,697,175,2.8
2024,2023-24,1630622,Jalen Crutcher,1,2.65,0,0,0,0,0,0,1,0,20.0
2024,2023-24,1641720,Jalen Hood-Schifino,21,108.98333333333333,34,13,8,3,2,9,45,20,-23.0
2024,2023-24,1629618,Jalen Pickett,27,121.78833333333333,42,14,21,4,0,9,35,4,-2.4
2024,2023-24,1641771,Jalen Slawson,12,36.975,8,7,2,1,1,2,6,0,-9.5
2024,2023-24,1630592,Jalen Wilson,43,664.5366666666666,214,131,45,11,4,19,179,46,-1.6
2024,2023-24,1641716,Jarace Walker,33,340.42333333333335,120,63,40,15,11,17,110,9,2.7
2024,2023-24,1631241,Javon Freeman-Liberty,22,403.03833333333336,153,70,40,10,4,25,124,36,-18.2
2024,2023-24,1631257,Jermaine Samuels Jr.,14,60.13166666666667,20,13,3,1,2,0,14,2,-9.6
2024,2023-24,1641724,Jett Howard,18,66.51666666666667,29,7,6,2,2,3,30,4,3.3
2024,2023-24,1630259,Jordan Ford,6,21.816666666666666,12,2,2,0,0,1,7,2,28.9
2024,2023-24,1641722,Jordan Hawkins,67,1160.58,524,148,70,19,7,40,456,80,-0.9
2024,2023-24,1641757,Jordan Miller,8,28.191666666666666,13,5,0,0,0,1,9,2,-24.4
2024,2023-24,1641775,Jordan Walsh,9,83.47333333333333,15,20,5,5,1,3,15,2,29.9
2024,2023-24,1631262,Jules Bernard,19,149.275,74,26,16,3,1,8,64,9,6.3
2024,2023-24,1641763,Julian Phillips,40,322.55,89,36,13,7,7,10,77,19,0.4
2024,2023-24,1631124,Julian Strawther,50,545.415,227,61,47,17,7,23,222,31,-9.8
2024,2023-24,1629232,Kaiser Gates,1,7.433333333333334,0,1,0,0,0,0,4,0,-7.0
2024,2023-24,1641749,Keyontae Johnson,9,66.2,11,10,4,1,0,4,16,0,-5.8
2024,2023-24,1641718,Keyonte George,75,2022.5766666666666,974,211,332,36,7,188,815,223,-9.3
2024,2023-24,1641738,Kobe Brown,44,393.99833333333333,89,62,25,12,6,9,90,2,-10.5
2024,2023-24,1641723,Kobe Bufkin,17,196.00333333333333,81,33,27,7,5,10,92,8,-7.9
2024,2023-24,1631200,Kris Murray,62,1348.2716666666668,376,224,80,53,21,55,366,56,-6.0
2024,2023-24,1641778,Leaky Black,26,284.08166666666665,69,48,24,8,11,6,52,15,-4.0
2024,2023-24,1631159,Leonard Miller,17,52.4,29,20,8,2,1,1,20,2,3.2
2024,2023-24,1630608,Malcolm Cazalon,1,2.5833333333333335,0,0,0,0,0,0,0,0,83.3
2024,2023-24,1642013,Malik Williams,7,106.50833333333334,19,38,2,3,4,3,34,2,-24.9
2024,2023-24,1641970,Maozinha Pereira,7,121.63333333333334,48,37,2,6,4,5,35,10,2.7
2024,2023-24,1631204,Marcus Sasser,71,1351.11,586,125,236,44,12,90,512,66,-8.7
2024,2023-24,1641806,Markquis Nowell,1,3.5166666666666666,2,2,2,1,0,0,1,2,66.1
2024,2023-24,1630562,Matt Hurt,8,113.23833333333333,32,16,4,3,3,2,34,3,-6.0
2024,2023-24,1641721,Maxwell Lewis,34,102.825,11,4,6,2,1,10,21,3,-32.6
