season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade,pool,context_note,overtime_periods
2019,2018–19,1628990,Chandler Hutchison,0021800474,2018-12-21,CHI vs. ORL,ORL,W,16.733333333333334,2,1,4,0,1,0,0,1,3,4,1,0,0,0,0,17,1.9,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-21,CHI vs. ORL,W,90,10,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800460,2018-12-19,CHI vs. BKN,BKN,L,23.72833333333333,9,4,10,0,1,1,2,2,3,5,2,1,1,0,4,3,7.0,41.36029411764706,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-19,CHI vs. BKN,L,93,-3,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800460,2018-12-19,CHI vs. BKN,BKN,L,6.4,2,1,3,0,1,0,0,2,1,3,0,0,0,0,0,-2,2.0,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-19,CHI vs. BKN,L,93,-3,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800447,2018-12-17,CHI @ OKC,OKC,L,19.283333333333335,8,4,8,0,1,0,0,0,4,4,1,0,2,1,5,-13,4.300000000000001,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-17,CHI @ OKC,L,96,-25,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800447,2018-12-17,CHI @ OKC,OKC,L,18.991666666666667,6,2,4,2,2,0,0,1,0,1,0,1,0,0,2,1,4.9,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-17,CHI @ OKC,L,96,-25,2010s,Regular season,,0
2019,2018–19,1628959,Rawle Alkins,0021800447,2018-12-17,CHI @ OKC,OKC,L,2.8833333333333333,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,4,2.4,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-17,CHI @ OKC,L,96,-25,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800433,2018-12-15,CHI @ SAS,SAS,W,20.95,8,3,5,0,0,2,4,1,1,2,0,0,2,0,6,5,4.899999999999999,59.171597633136095,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-15,CHI @ SAS,W,98,5,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800433,2018-12-15,CHI @ SAS,SAS,W,4.233333333333333,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,-13,-1.7999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-15,CHI @ SAS,W,98,5,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800418,2018-12-13,CHI @ ORL,ORL,L,17.75,7,3,4,0,0,1,2,0,3,3,1,0,1,3,4,-11,2.6999999999999993,71.72131147540983,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-13,CHI @ ORL,L,91,-6,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800394,2018-12-10,CHI vs. SAC,SAC,L,29.433333333333337,8,3,6,0,0,2,2,1,7,8,2,1,1,3,3,-7,6.699999999999999,58.139534883720934,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-10,CHI vs. SAC,L,89,-19,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800394,2018-12-10,CHI vs. SAC,SAC,L,6.316666666666666,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,-1,3.0,150.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-10,CHI vs. SAC,L,89,-19,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800383,2018-12-08,CHI vs. BOS,BOS,L,21.133333333333333,2,1,3,0,1,0,2,0,6,6,2,0,0,1,2,-28,0.9000000000000001,25.773195876288664,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-08,CHI vs. BOS,L,77,-56,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800383,2018-12-08,CHI vs. BOS,BOS,L,14.05,3,1,2,0,0,1,2,2,2,4,0,0,0,1,1,-14,2.2,52.083333333333336,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-08,CHI vs. BOS,L,77,-56,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800373,2018-12-07,CHI vs. OKC,OKC,W,20.745,6,2,5,0,0,2,3,1,1,2,2,1,2,2,3,5,4.499999999999999,47.46835443037975,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-07,CHI vs. OKC,W,114,2,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800373,2018-12-07,CHI vs. OKC,OKC,W,11.586666666666666,2,1,2,0,0,0,2,1,1,2,1,1,0,0,0,6,2.9000000000000004,34.72222222222222,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-07,CHI vs. OKC,W,114,2,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800350,2018-12-04,CHI @ IND,IND,L,31.448333333333338,12,5,11,0,0,2,2,3,10,13,4,1,1,2,5,2,11.899999999999999,50.5050505050505,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-04,CHI @ IND,L,90,-6,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800350,2018-12-04,CHI @ IND,IND,L,8.683333333333334,3,1,4,1,1,0,0,0,2,2,2,0,0,0,0,-3,2.6,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-04,CHI @ IND,L,90,-6,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800334,2018-12-01,CHI @ HOU,HOU,L,32.96666666666667,8,3,6,0,0,2,4,2,6,8,1,0,1,0,2,-16,7.999999999999999,51.54639175257733,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-01,CHI @ HOU,L,105,-16,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800334,2018-12-01,CHI @ HOU,HOU,L,15.983333333333333,2,1,4,0,0,0,0,2,5,7,0,0,0,0,0,7,2.5,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-12-01,CHI @ HOU,L,105,-16,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800321,2018-11-30,CHI @ DET,DET,L,29.083333333333332,28,11,18,0,1,6,7,2,5,7,1,0,3,2,4,-24,21.499999999999993,66.41366223908919,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-30,CHI @ DET,L,88,-19,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800321,2018-11-30,CHI @ DET,DET,L,19.0,2,1,3,0,1,0,0,0,6,6,1,0,0,1,1,2,1.4,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-30,CHI @ DET,L,88,-19,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800310,2018-11-28,CHI @ MIL,MIL,L,23.715,6,3,9,0,1,0,0,2,5,7,3,0,0,0,6,2,3.5,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-28,CHI @ MIL,L,113,-3,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800310,2018-11-28,CHI @ MIL,MIL,L,16.433333333333334,2,1,3,0,1,0,0,1,2,3,1,1,1,0,1,-5,3.6,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-28,CHI @ MIL,L,113,-3,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800297,2018-11-26,CHI vs. SAS,SAS,L,24.4,8,4,11,0,0,0,0,0,6,6,1,1,1,2,5,12,2.1000000000000005,36.36363636363637,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-26,CHI vs. SAS,L,107,-1,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800297,2018-11-26,CHI vs. SAS,SAS,L,18.633333333333333,4,2,2,0,0,0,0,1,3,4,0,0,0,0,0,-2,5.0,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-26,CHI vs. SAS,L,107,-1,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800281,2018-11-24,CHI @ MIN,MIN,L,31.65,12,3,9,0,2,6,7,3,5,8,1,1,0,2,5,-17,7.799999999999997,49.668874172185426,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-24,CHI @ MIN,L,96,-15,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800273,2018-11-23,CHI vs. MIA,MIA,L,13.596666666666666,6,1,2,0,1,4,4,1,3,4,2,0,2,2,6,-1,5.0,79.7872340425532,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-23,CHI vs. MIA,L,96,-7,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800257,2018-11-21,CHI vs. PHX,PHX,W,21.816666666666663,14,6,9,0,1,2,2,0,5,5,2,1,0,2,5,-4,9.999999999999998,70.85020242914979,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-21,CHI vs. PHX,W,124,8,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800230,2018-11-17,CHI vs. TOR,TOR,L,20.723333333333333,9,3,8,0,2,3,3,1,4,5,0,3,0,5,2,-14,3.6999999999999993,48.283261802575105,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-17,CHI vs. TOR,L,83,-39,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800230,2018-11-17,CHI vs. TOR,TOR,L,22.283333333333335,8,2,8,0,1,4,4,2,3,5,3,0,1,1,2,-20,6.500000000000001,40.98360655737705,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-17,CHI vs. TOR,L,83,-39,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800223,2018-11-16,CHI @ MIL,MIL,L,24.616666666666667,12,6,8,0,0,0,0,0,4,4,4,1,1,1,3,-21,12.3,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-16,CHI @ MIL,L,104,-19,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800223,2018-11-16,CHI @ MIL,MIL,L,23.0,3,0,3,0,2,3,4,0,4,4,1,1,0,0,3,-1,2.2,31.512605042016805,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-16,CHI @ MIL,L,104,-19,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800204,2018-11-14,CHI @ BOS,BOS,L,25.5,11,5,13,0,1,1,1,1,6,7,0,0,1,2,1,-15,4.7,40.922619047619044,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-14,CHI @ BOS,L,82,-29,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800204,2018-11-14,CHI @ BOS,BOS,L,21.466666666666665,0,0,3,0,1,0,0,0,3,3,1,1,0,2,1,-13,-1.9,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-14,CHI @ BOS,L,82,-29,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800193,2018-11-12,CHI vs. DAL,DAL,L,26.695,7,3,9,0,3,1,1,3,7,10,1,1,2,3,3,10,4.999999999999999,37.07627118644068,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-12,CHI vs. DAL,L,98,-5,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800193,2018-11-12,CHI vs. DAL,DAL,L,18.433333333333337,9,4,7,1,1,0,0,1,8,9,0,1,0,1,1,-5,8.4,64.28571428571429,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-12,CHI vs. DAL,L,98,-5,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800178,2018-11-10,CHI vs. CLE,CLE,W,25.416666666666668,15,5,6,0,0,5,8,1,4,5,1,0,3,2,1,-7,13.899999999999997,78.78151260504202,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-10,CHI vs. CLE,W,99,1,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800178,2018-11-10,CHI vs. CLE,CLE,W,18.293333333333333,6,2,5,1,2,1,2,0,2,2,2,0,0,0,2,9,4.1000000000000005,51.02040816326531,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-10,CHI vs. CLE,W,99,1,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800159,2018-11-07,CHI @ NOP,NOP,L,29.451666666666668,17,7,11,1,2,2,3,2,9,11,0,1,3,1,3,-7,16.7,68.9935064935065,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-07,CHI @ NOP,L,98,-9,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800159,2018-11-07,CHI @ NOP,NOP,L,15.51,1,0,4,0,0,1,2,2,4,6,1,0,0,0,1,4,0.7000000000000001,10.245901639344263,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-07,CHI @ NOP,L,98,-9,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800143,2018-11-05,CHI @ NYK,NYK,W,22.333333333333332,11,3,9,1,1,4,4,6,7,13,2,0,2,3,6,11,9.599999999999998,51.11524163568774,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-05,CHI @ NYK,W,116,1,2010s,Regular season,,2
2019,2018–19,1628990,Chandler Hutchison,0021800143,2018-11-05,CHI @ NYK,NYK,W,15.551666666666666,8,4,5,0,1,0,0,0,3,3,0,0,0,1,2,-5,5.2,80.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-05,CHI @ NYK,W,116,1,2010s,Regular season,,2
2019,2018–19,1628976,Wendell Carter Jr.,0021800129,2018-11-03,CHI vs. HOU,HOU,L,35.833333333333336,14,4,7,0,1,6,6,2,11,13,1,2,4,3,3,2,16.7,72.61410788381743,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-03,CHI vs. HOU,L,88,-8,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800129,2018-11-03,CHI vs. HOU,HOU,L,27.45,12,5,8,0,0,2,2,1,3,4,2,2,0,1,3,-5,11.2,67.56756756756756,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-03,CHI vs. HOU,L,88,-8,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800120,2018-11-02,CHI vs. IND,IND,L,24.15,11,5,10,0,0,1,1,6,2,8,6,1,1,1,5,8,13.7,52.68199233716475,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-02,CHI vs. IND,L,105,-2,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800120,2018-11-02,CHI vs. IND,IND,L,16.666666666666668,7,3,5,1,3,0,0,0,3,3,1,0,1,1,3,3,4.8,70.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-11-02,CHI vs. IND,L,105,-2,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800106,2018-10-31,CHI vs. DEN,DEN,L,37.8,25,9,21,2,3,5,6,6,2,8,5,3,3,1,3,4,24.700000000000006,52.87648054145516,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-31,CHI vs. DEN,L,107,-1,2010s,Regular season,,1
2019,2018–19,1628990,Chandler Hutchison,0021800106,2018-10-31,CHI vs. DEN,DEN,L,29.985,8,3,6,1,3,1,2,2,5,7,1,0,1,1,2,4,7.099999999999998,58.139534883720934,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-31,CHI vs. DEN,L,107,-1,2010s,Regular season,,1
2019,2018–19,1628976,Wendell Carter Jr.,0021800091,2018-10-29,CHI vs. GSW,GSW,L,26.751666666666665,18,7,13,0,2,4,5,1,6,7,4,1,0,0,2,-20,16.8,59.21052631578948,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-29,CHI vs. GSW,L,124,-25,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800091,2018-10-29,CHI vs. GSW,GSW,L,22.933333333333337,3,0,1,0,1,3,4,1,1,2,0,0,1,1,1,-14,2.1999999999999997,54.34782608695653,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-29,CHI vs. GSW,L,124,-25,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800076,2018-10-27,CHI @ ATL,ATL,W,22.116666666666667,10,4,9,0,2,2,2,2,8,10,1,1,2,1,1,-8,10.799999999999999,50.607287449392715,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-27,CHI @ ATL,W,97,12,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800076,2018-10-27,CHI @ ATL,ATL,W,18.31833333333333,4,2,5,0,0,0,0,1,3,4,0,2,0,1,4,18,2.2999999999999994,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-27,CHI @ ATL,W,97,12,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800067,2018-10-26,CHI @ CHA,CHA,L,17.95,7,2,5,1,1,2,2,0,4,4,1,0,3,2,3,-19,5.1000000000000005,59.523809523809526,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-26,CHI @ CHA,L,106,-29,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800067,2018-10-26,CHI @ CHA,CHA,L,27.5,0,0,4,0,1,0,2,0,7,7,2,0,0,0,1,-18,-0.49999999999999967,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-26,CHI @ CHA,L,106,-29,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800056,2018-10-24,CHI vs. CHA,CHA,W,29.683333333333337,6,2,7,0,0,2,6,3,4,7,2,0,2,1,3,-9,4.2,31.12033195020747,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-24,CHI vs. CHA,W,112,2,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800056,2018-10-24,CHI vs. CHA,CHA,W,13.0,8,4,5,0,1,0,0,0,1,1,0,0,0,1,0,5,5.3999999999999995,80.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-24,CHI vs. CHA,W,112,2,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800044,2018-10-22,CHI @ DAL,DAL,L,31.683333333333337,4,2,7,0,1,0,0,2,7,9,4,0,1,3,3,5,2.7,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-22,CHI @ DAL,L,109,-6,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800044,2018-10-22,CHI @ DAL,DAL,L,17.62,3,1,2,0,1,1,2,1,3,4,0,1,0,0,2,-5,3.3999999999999995,52.083333333333336,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-22,CHI @ DAL,L,109,-6,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800031,2018-10-20,CHI vs. DET,DET,L,17.666666666666668,8,4,6,0,0,0,0,0,2,2,1,0,2,2,3,-3,4.8999999999999995,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-20,CHI vs. DET,L,116,-2,2010s,Regular season,,0
2019,2018–19,1628976,Wendell Carter Jr.,0021800014,2018-10-18,CHI @ PHI,PHI,L,19.983333333333334,8,4,10,0,0,0,0,1,2,3,3,0,1,1,4,-18,4.1,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s,Regular season,,0
2019,2018–19,1628990,Chandler Hutchison,0021800014,2018-10-18,CHI @ PHI,PHI,L,2.816666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s,Regular season,,0
2020,2019–20,1629632,Coby White,0021900962,2020-03-10,CHI vs. CLE,CLE,W,37.96,20,7,17,2,7,4,5,0,5,5,5,0,0,9,1,9,6.100000000000001,52.083333333333336,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-10,CHI vs. CLE,W,108,5,2010s,Regular season,,0
2020,2019–20,1629655,Daniel Gafford,0021900962,2020-03-10,CHI vs. CLE,CLE,W,20.933333333333337,5,2,2,0,0,1,1,2,2,4,1,0,3,2,1,13,6.799999999999999,102.45901639344261,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-10,CHI vs. CLE,W,108,5,2010s,Regular season,,0
2020,2019–20,1629632,Coby White,0021900946,2020-03-08,CHI @ BKN,BKN,L,35.13333333333333,21,8,21,3,9,2,3,0,6,6,8,1,0,0,4,-3,15.9,47.04301075268817,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-08,CHI @ BKN,L,107,-3,2010s,Regular season,,0
2020,2019–20,1629655,Daniel Gafford,0021900946,2020-03-08,CHI @ BKN,BKN,L,16.516666666666666,4,1,1,0,0,2,2,0,0,0,1,0,2,0,6,-2,3.4000000000000004,106.38297872340425,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-08,CHI @ BKN,L,107,-3,2010s,Regular season,,0
2020,2019–20,1629632,Coby White,0021900934,2020-03-06,CHI vs. IND,IND,L,37.56666666666667,26,10,21,3,10,3,3,0,2,2,6,1,0,2,2,-4,18.299999999999997,58.24372759856631,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-06,CHI vs. IND,L,102,-6,2010s,Regular season,,0
2020,2019–20,1629655,Daniel Gafford,0021900934,2020-03-06,CHI vs. IND,IND,L,19.216666666666665,7,3,4,0,0,1,2,2,1,3,2,0,1,2,3,7,5.599999999999997,71.72131147540983,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-06,CHI vs. IND,L,102,-6,2010s,Regular season,,0
2020,2019–20,1629632,Coby White,0021900922,2020-03-04,CHI @ MIN,MIN,L,34.65,26,11,22,2,7,2,2,0,1,1,6,0,0,0,2,3,18.7,56.81818181818182,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-04,CHI @ MIN,L,108,-7,2010s,Regular season,,0
2020,2019–20,1629655,Daniel Gafford,0021900922,2020-03-04,CHI @ MIN,MIN,L,10.216666666666669,1,0,1,0,0,1,2,1,1,2,0,0,0,1,5,1,-2.1,26.595744680851062,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-04,CHI @ MIN,L,108,-7,2010s,Regular season,,0
2020,2019–20,1629632,Coby White,0021900907,2020-03-02,CHI vs. DAL,DAL,W,32.233333333333334,19,8,20,3,9,0,0,1,5,6,5,1,0,4,3,4,9.7,47.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-02,CHI vs. DAL,W,109,2,2010s,Regular season,,0
2020,2019–20,1629655,Daniel Gafford,0021900907,2020-03-02,CHI vs. DAL,DAL,W,24.966666666666665,9,4,5,0,0,1,1,0,2,2,1,0,1,0,0,0,9.099999999999998,82.72058823529412,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2020-03-02,CHI vs. DAL,W,109,2,2010s,Regular season,,0
